doc_id,source_path,author,title,work_group,char_count
Bacalbasa_BataiaInArmata.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_BataiaInArmata.txt,Bacalbasa,BataiaInArmata,Bacalbasa__BataiaInArmata,22980
Bacalbasa_BeneMerenti.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_BeneMerenti.txt,Bacalbasa,BeneMerenti,Bacalbasa__BeneMerenti,3977
Bacalbasa_CDobrogeanuGherea.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_CDobrogeanuGherea.txt,Bacalbasa,CDobrogeanuGherea,Bacalbasa__CDobrogeanuGherea,1821
Bacalbasa_Calm.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_Calm.txt,Bacalbasa,Calm,Bacalbasa__Calm,3581
Bacalbasa_CartileDidactice.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_CartileDidactice.txt,Bacalbasa,CartileDidactice,Bacalbasa__CartileDidactice,3320
Bacalbasa_CasaDeNebuni.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_CasaDeNebuni.txt,Bacalbasa,CasaDeNebuni,Bacalbasa__CasaDeNebuni,3419
Bacalbasa_CeEsteConstitutia.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_CeEsteConstitutia.txt,Bacalbasa,CeEsteConstitutia,Bacalbasa__CeEsteConstitutia,3641
Bacalbasa_CeFaceCaragiale.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_CeFaceCaragiale.txt,Bacalbasa,CeFaceCaragiale,Bacalbasa__CeFaceCaragiale,3644
Bacalbasa_ColegiulTaranesc.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_ColegiulTaranesc.txt,Bacalbasa,ColegiulTaranesc,Bacalbasa__ColegiulTaranesc,3886
Bacalbasa_ConvorbireCuGhereaDobrogeanu.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_ConvorbireCuGhereaDobrogeanu.txt,Bacalbasa,ConvorbireCuGhereaDobrogeanu,Bacalbasa__ConvorbireCuGhereaDobrogeanu,6396
Bacalbasa_DeNunta.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_DeNunta.txt,Bacalbasa,DeNunta,Bacalbasa__DeNunta,2572
Bacalbasa_DinCrimeleLuiTakeIonescu.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_DinCrimeleLuiTakeIonescu.txt,Bacalbasa,DinCrimeleLuiTakeIonescu,Bacalbasa__DinCrimeleLuiTakeIonescu,3596
Bacalbasa_DinGoanaVietei.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_DinGoanaVietei.txt,Bacalbasa,DinGoanaVietei,Bacalbasa__DinGoanaVietei,9781
Bacalbasa_DinViataMilitaracavalerulAmabil.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_DinViataMilitaracavalerulAmabil.txt,Bacalbasa,DinViataMilitaracavalerulAmabil,Bacalbasa__DinViataMilitaracavalerulAmabil,5626
Bacalbasa_DinViataMilitaracopilDeTrupa.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_DinViataMilitaracopilDeTrupa.txt,Bacalbasa,DinViataMilitaracopilDeTrupa,Bacalbasa__DinViataMilitaracopilDeTrupa,10253
Bacalbasa_DinViataMilitaradezertorul.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_DinViataMilitaradezertorul.txt,Bacalbasa,DinViataMilitaradezertorul,Bacalbasa__DinViataMilitaradezertorul,28549
Bacalbasa_DinViataMilitarafatme╠Ç.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_DinViataMilitarafatme╠Ç.txt,Bacalbasa,DinViataMilitarafatme╠Ç,Bacalbasa__DinViataMilitarafatme╠Ç,10813
Bacalbasa_DinViataMilitaramosul.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_DinViataMilitaramosul.txt,Bacalbasa,DinViataMilitaramosul,Bacalbasa__DinViataMilitaramosul,7133
Bacalbasa_DinViataMilitaranebunul.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_DinViataMilitaranebunul.txt,Bacalbasa,DinViataMilitaranebunul,Bacalbasa__DinViataMilitaranebunul,10051
Bacalbasa_DinViataMilitarapregatiriPentruSurprindere.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_DinViataMilitarapregatiriPentruSurprindere.txt,Bacalbasa,DinViataMilitarapregatiriPentruSurprindere,Bacalbasa__DinViataMilitarapregatiriPentruSurprindere,1442
Bacalbasa_DinViataMilitaraunSergentMajor.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_DinViataMilitaraunSergentMajor.txt,Bacalbasa,DinViataMilitaraunSergentMajor,Bacalbasa__DinViataMilitaraunSergentMajor,5442
Bacalbasa_DonMaiorFritz.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_DonMaiorFritz.txt,Bacalbasa,DonMaiorFritz,Bacalbasa__DonMaiorFritz,1070
Bacalbasa_DupaSerbari.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_DupaSerbari.txt,Bacalbasa,DupaSerbari,Bacalbasa__DupaSerbari,5201
Bacalbasa_EmblemaRegala.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_EmblemaRegala.txt,Bacalbasa,EmblemaRegala,Bacalbasa__EmblemaRegala,1287
Bacalbasa_FabricaDeCiocoi.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_FabricaDeCiocoi.txt,Bacalbasa,FabricaDeCiocoi,Bacalbasa__FabricaDeCiocoi,3828
Bacalbasa_Foametea.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_Foametea.txt,Bacalbasa,Foametea,Bacalbasa__Foametea,4760
Bacalbasa_FunctionariiComerciali.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_FunctionariiComerciali.txt,Bacalbasa,FunctionariiComerciali,Bacalbasa__FunctionariiComerciali,6449
Bacalbasa_FurtFaraEfractie.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_FurtFaraEfractie.txt,Bacalbasa,FurtFaraEfractie,Bacalbasa__FurtFaraEfractie,3703
Bacalbasa_GeografulGobjan.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_GeografulGobjan.txt,Bacalbasa,GeografulGobjan,Bacalbasa__GeografulGobjan,4544
Bacalbasa_Gramatica.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_Gramatica.txt,Bacalbasa,Gramatica,Bacalbasa__Gramatica,4272
Bacalbasa_GrevaAReusit.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_GrevaAReusit.txt,Bacalbasa,GrevaAReusit,Bacalbasa__GrevaAReusit,4102
Bacalbasa_HoleraMitropolitului.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_HoleraMitropolitului.txt,Bacalbasa,HoleraMitropolitului,Bacalbasa__HoleraMitropolitului,2109
Bacalbasa_ILCaragiale.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_ILCaragiale.txt,Bacalbasa,ILCaragiale,Bacalbasa__ILCaragiale,4904
Bacalbasa_ImpotrivaNationalismului.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_ImpotrivaNationalismului.txt,Bacalbasa,ImpotrivaNationalismului,Bacalbasa__ImpotrivaNationalismului,2310
Bacalbasa_Incepe.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_Incepe.txt,Bacalbasa,Incepe,Bacalbasa__Incepe,2401
Bacalbasa_Instigatorii.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_Instigatorii.txt,Bacalbasa,Instigatorii,Bacalbasa__Instigatorii,4099
Bacalbasa_Invataminte.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_Invataminte.txt,Bacalbasa,Invataminte,Bacalbasa__Invataminte,4303
Bacalbasa_IubireaInPoezie.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_IubireaInPoezie.txt,Bacalbasa,IubireaInPoezie,Bacalbasa__IubireaInPoezie,4541
Bacalbasa_Justitie.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_Justitie.txt,Bacalbasa,Justitie,Bacalbasa__Justitie,2901
Bacalbasa_LaStana.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_LaStana.txt,Bacalbasa,LaStana,Bacalbasa__LaStana,1540
Bacalbasa_LaVacarestiNuLaFilaret.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_LaVacarestiNuLaFilaret.txt,Bacalbasa,LaVacarestiNuLaFilaret,Bacalbasa__LaVacarestiNuLaFilaret,3167
Bacalbasa_Leone.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_Leone.txt,Bacalbasa,Leone,Bacalbasa__Leone,5484
Bacalbasa_LibertateSiRobie.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_LibertateSiRobie.txt,Bacalbasa,LibertateSiRobie,Bacalbasa__LibertateSiRobie,3815
Bacalbasa_MareleCapitan.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MareleCapitan.txt,Bacalbasa,MareleCapitan,Bacalbasa__MareleCapitan,1117
Bacalbasa_MenageriaRegalaAlexandruLahovary.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MenageriaRegalaAlexandruLahovary.txt,Bacalbasa,MenageriaRegalaAlexandruLahovary,Bacalbasa__MenageriaRegalaAlexandruLahovary,2571
Bacalbasa_MenageriaRegalaLascarCatargiu.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MenageriaRegalaLascarCatargiu.txt,Bacalbasa,MenageriaRegalaLascarCatargiu,Bacalbasa__MenageriaRegalaLascarCatargiu,3098
Bacalbasa_MesajulSiCriza.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MesajulSiCriza.txt,Bacalbasa,MesajulSiCriza,Bacalbasa__MesajulSiCriza,3890
Bacalbasa_MititaScuza.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MititaScuza.txt,Bacalbasa,MititaScuza,Bacalbasa__MititaScuza,1765
Bacalbasa_MosTeacaaghiotantulPietei.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacaaghiotantulPietei.txt,Bacalbasa,MosTeacaaghiotantulPietei,Bacalbasa__MosTeacaaghiotantulPietei,5721
Bacalbasa_MosTeacabacalaureatii.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacabacalaureatii.txt,Bacalbasa,MosTeacabacalaureatii,Bacalbasa__MosTeacabacalaureatii,2367
Bacalbasa_MosTeacacheiulDambovitei.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacacheiulDambovitei.txt,Bacalbasa,MosTeacacheiulDambovitei,Bacalbasa__MosTeacacheiulDambovitei,2105
Bacalbasa_MosTeacachipiulAlb.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacachipiulAlb.txt,Bacalbasa,MosTeacachipiulAlb,Bacalbasa__MosTeacachipiulAlb,2150
Bacalbasa_MosTeacacineEMosTeaca.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacacineEMosTeaca.txt,Bacalbasa,MosTeacacineEMosTeaca,Bacalbasa__MosTeacacineEMosTeaca,11811
Bacalbasa_MosTeacacontrabanda.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacacontrabanda.txt,Bacalbasa,MosTeacacontrabanda,Bacalbasa__MosTeacacontrabanda,2409
Bacalbasa_MosTeacacumSeVindecaBoalele.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacacumSeVindecaBoalele.txt,Bacalbasa,MosTeacacumSeVindecaBoalele,Bacalbasa__MosTeacacumSeVindecaBoalele,5344
Bacalbasa_MosTeacadonColonelPeFrontiera.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacadonColonelPeFrontiera.txt,Bacalbasa,MosTeacadonColonelPeFrontiera,Bacalbasa__MosTeacadonColonelPeFrontiera,1668
Bacalbasa_MosTeacaepizootia.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacaepizootia.txt,Bacalbasa,MosTeacaepizootia,Bacalbasa__MosTeacaepizootia,3340
Bacalbasa_MosTeacainDobrogea.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacainDobrogea.txt,Bacalbasa,MosTeacainDobrogea,Bacalbasa__MosTeacainDobrogea,2131
Bacalbasa_MosTeacainainteDeInspectie.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacainainteDeInspectie.txt,Bacalbasa,MosTeacainainteDeInspectie,Bacalbasa__MosTeacainainteDeInspectie,2981
Bacalbasa_MosTeacaintreCamarazi.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacaintreCamarazi.txt,Bacalbasa,MosTeacaintreCamarazi,Bacalbasa__MosTeacaintreCamarazi,2584
Bacalbasa_MosTeacalaTeatru.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacalaTeatru.txt,Bacalbasa,MosTeacalaTeatru,Bacalbasa__MosTeacalaTeatru,3701
Bacalbasa_MosTeacaluminaElectrica.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacaluminaElectrica.txt,Bacalbasa,MosTeacaluminaElectrica,Bacalbasa__MosTeacaluminaElectrica,1753
Bacalbasa_MosTeacamosTeacaLa10Mai.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacamosTeacaLa10Mai.txt,Bacalbasa,MosTeacamosTeacaLa10Mai,Bacalbasa__MosTeacamosTeacaLa10Mai,3915
Bacalbasa_MosTeacamosTeacaLaInundatie.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacamosTeacaLaInundatie.txt,Bacalbasa,MosTeacamosTeacaLaInundatie,Bacalbasa__MosTeacamosTeacaLaInundatie,3077
Bacalbasa_MosTeacamosTeacaPensionar.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacamosTeacaPensionar.txt,Bacalbasa,MosTeacamosTeacaPensionar,Bacalbasa__MosTeacamosTeacaPensionar,2532
Bacalbasa_MosTeacamosTeacaSenator.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacamosTeacaSenator.txt,Bacalbasa,MosTeacamosTeacaSenator,Bacalbasa__MosTeacamosTeacaSenator,2189
Bacalbasa_MosTeacamosTeacaSiExamenele.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacamosTeacaSiExamenele.txt,Bacalbasa,MosTeacamosTeacaSiExamenele,Bacalbasa__MosTeacamosTeacaSiExamenele,1824
Bacalbasa_MosTeacamosTeacaSiPresa.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacamosTeacaSiPresa.txt,Bacalbasa,MosTeacamosTeacaSiPresa,Bacalbasa__MosTeacamosTeacaSiPresa,1736
Bacalbasa_MosTeacamosTeacaSiScoala.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacamosTeacaSiScoala.txt,Bacalbasa,MosTeacamosTeacaSiScoala,Bacalbasa__MosTeacamosTeacaSiScoala,2127
Bacalbasa_MosTeacamosTeacaSpiritist.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacamosTeacaSpiritist.txt,Bacalbasa,MosTeacamosTeacaSpiritist,Bacalbasa__MosTeacamosTeacaSpiritist,4459
Bacalbasa_MosTeacapastele.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacapastele.txt,Bacalbasa,MosTeacapastele,Bacalbasa__MosTeacapastele,3350
Bacalbasa_MosTeacaprimulAtac.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacaprimulAtac.txt,Bacalbasa,MosTeacaprimulAtac,Bacalbasa__MosTeacaprimulAtac,2496
Bacalbasa_MosTeacarascoalaCarutasilor.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacarascoalaCarutasilor.txt,Bacalbasa,MosTeacarascoalaCarutasilor,Bacalbasa__MosTeacarascoalaCarutasilor,2194
Bacalbasa_MosTeacarecrutii.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacarecrutii.txt,Bacalbasa,MosTeacarecrutii,Bacalbasa__MosTeacarecrutii,2153
Bacalbasa_MosTeacareligiaCazona.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacareligiaCazona.txt,Bacalbasa,MosTeacareligiaCazona,Bacalbasa__MosTeacareligiaCazona,1729
Bacalbasa_MosTeacatelegrafulRegimentului.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacatelegrafulRegimentului.txt,Bacalbasa,MosTeacatelegrafulRegimentului,Bacalbasa__MosTeacatelegrafulRegimentului,2375
Bacalbasa_MosTeacateorii.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacateorii.txt,Bacalbasa,MosTeacateorii,Bacalbasa__MosTeacateorii,3128
Bacalbasa_MosTeacaunJurnalCazon.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacaunJurnalCazon.txt,Bacalbasa,MosTeacaunJurnalCazon,Bacalbasa__MosTeacaunJurnalCazon,2993
Bacalbasa_MosTeacaunRondSever.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MosTeacaunRondSever.txt,Bacalbasa,MosTeacaunRondSever,Bacalbasa__MosTeacaunRondSever,3529
Bacalbasa_MuncaNoastra.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_MuncaNoastra.txt,Bacalbasa,MuncaNoastra,Bacalbasa__MuncaNoastra,3313
Bacalbasa_NAvemProletari.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_NAvemProletari.txt,Bacalbasa,NAvemProletari,Bacalbasa__NAvemProletari,3564
Bacalbasa_NoteSiSchite.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_NoteSiSchite.txt,Bacalbasa,NoteSiSchite,Bacalbasa__NoteSiSchite,9641
Bacalbasa_NouluiNascut.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_NouluiNascut.txt,Bacalbasa,NouluiNascut,Bacalbasa__NouluiNascut,3866
Bacalbasa_NuntaEnglitereiCuRomania.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_NuntaEnglitereiCuRomania.txt,Bacalbasa,NuntaEnglitereiCuRomania,Bacalbasa__NuntaEnglitereiCuRomania,6225
Bacalbasa_OPovesteTrista.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_OPovesteTrista.txt,Bacalbasa,OPovesteTrista,Bacalbasa__OPovesteTrista,3311
Bacalbasa_OVictorie.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_OVictorie.txt,Bacalbasa,OVictorie,Bacalbasa__OVictorie,3352
Bacalbasa_OameniiLui98.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_OameniiLui98.txt,Bacalbasa,OameniiLui98,Bacalbasa__OameniiLui98,3581
Bacalbasa_OcultaSiInteligenta.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_OcultaSiInteligenta.txt,Bacalbasa,OcultaSiInteligenta,Bacalbasa__OcultaSiInteligenta,3509
Bacalbasa_PapusileMaiestatiiSale.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_PapusileMaiestatiiSale.txt,Bacalbasa,PapusileMaiestatiiSale,Bacalbasa__PapusileMaiestatiiSale,3478
Bacalbasa_PaturaCulta.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_PaturaCulta.txt,Bacalbasa,PaturaCulta,Bacalbasa__PaturaCulta,7162
Bacalbasa_PentruCeLuptamNoiSocialistii.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_PentruCeLuptamNoiSocialistii.txt,Bacalbasa,PentruCeLuptamNoiSocialistii,Bacalbasa__PentruCeLuptamNoiSocialistii,2235
Bacalbasa_PentruEminescu.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_PentruEminescu.txt,Bacalbasa,PentruEminescu,Bacalbasa__PentruEminescu,1702
Bacalbasa_PentruReprezentantiiTarii.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_PentruReprezentantiiTarii.txt,Bacalbasa,PentruReprezentantiiTarii,Bacalbasa__PentruReprezentantiiTarii,3232
Bacalbasa_PoetiCantati.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_PoetiCantati.txt,Bacalbasa,PoetiCantati,Bacalbasa__PoetiCantati,1042
Bacalbasa_PolitistiiDinIasi.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_PolitistiiDinIasi.txt,Bacalbasa,PolitistiiDinIasi,Bacalbasa__PolitistiiDinIasi,2882
Bacalbasa_PrasilaRegala.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_PrasilaRegala.txt,Bacalbasa,PrasilaRegala,Bacalbasa__PrasilaRegala,5918
Bacalbasa_PrefataLaDonPaladu.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_PrefataLaDonPaladu.txt,Bacalbasa,PrefataLaDonPaladu,Bacalbasa__PrefataLaDonPaladu,4576
Bacalbasa_ProcesulBurgheziei.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_ProcesulBurgheziei.txt,Bacalbasa,ProcesulBurgheziei,Bacalbasa__ProcesulBurgheziei,4195
Bacalbasa_RaspunsulLaMesaj.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_RaspunsulLaMesaj.txt,Bacalbasa,RaspunsulLaMesaj,Bacalbasa__RaspunsulLaMesaj,4170
Bacalbasa_Reflectii.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_Reflectii.txt,Bacalbasa,Reflectii,Bacalbasa__Reflectii,1554
Bacalbasa_Scandal.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_Scandal.txt,Bacalbasa,Scandal,Bacalbasa__Scandal,4298
Bacalbasa_SeDuceReligia.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_SeDuceReligia.txt,Bacalbasa,SeDuceReligia,Bacalbasa__SeDuceReligia,2172
Bacalbasa_SerbareaDeAziHoriaCloscaCrisan.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_SerbareaDeAziHoriaCloscaCrisan.txt,Bacalbasa,SerbareaDeAziHoriaCloscaCrisan,Bacalbasa__SerbareaDeAziHoriaCloscaCrisan,2644
Bacalbasa_ServitorulRegelui.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_ServitorulRegelui.txt,Bacalbasa,ServitorulRegelui,Bacalbasa__ServitorulRegelui,3491
Bacalbasa_SfantaFilofteia.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_SfantaFilofteia.txt,Bacalbasa,SfantaFilofteia,Bacalbasa__SfantaFilofteia,6919
Bacalbasa_Spanachidi.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_Spanachidi.txt,Bacalbasa,Spanachidi,Bacalbasa__Spanachidi,2207
Bacalbasa_Spanachidism.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_Spanachidism.txt,Bacalbasa,Spanachidism,Bacalbasa__Spanachidism,4943
Bacalbasa_TaraFericita.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_TaraFericita.txt,Bacalbasa,TaraFericita,Bacalbasa__TaraFericita,2721
Bacalbasa_Taranii.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_Taranii.txt,Bacalbasa,Taranii,Bacalbasa__Taranii,3148
Bacalbasa_TaraniiLaOras.txt,experiments/runs/rostories_cleaned_norm_input/texts/Bacalbasa_TaraniiLaOras.txt,Bacalbasa,TaraniiLaOras,Bacalbasa__TaraniiLaOras,3957
