doc_id,source_path,author,title,work_group,char_count
Bacalbasa_MesajulSiCriza.txt,ro-storiesAP/Bacalbasa_MesajulSiCriza.txt,Bacalbasa,MesajulSiCriza,Bacalbasa__MesajulSiCriza,3890
Bacalbasa_MititaScuza.txt,ro-storiesAP/Bacalbasa_MititaScuza.txt,Bacalbasa,MititaScuza,Bacalbasa__MititaScuza,1765
Bacalbasa_MosTeacaaghiotantulPietei.txt,ro-storiesAP/Bacalbasa_MosTeacaaghiotantulPietei.txt,Bacalbasa,MosTeacaaghiotantulPietei,Bacalbasa__MosTeacaaghiotantulPietei,5747
Bacalbasa_MosTeacabacalaureatii.txt,ro-storiesAP/Bacalbasa_MosTeacabacalaureatii.txt,Bacalbasa,MosTeacabacalaureatii,Bacalbasa__MosTeacabacalaureatii,2405
Bacalbasa_MosTeacacheiulDambovitei.txt,ro-storiesAP/Bacalbasa_MosTeacacheiulDambovitei.txt,Bacalbasa,MosTeacacheiulDambovitei,Bacalbasa__MosTeacacheiulDambovitei,2109
Bacalbasa_MosTeacachipiulAlb.txt,ro-storiesAP/Bacalbasa_MosTeacachipiulAlb.txt,Bacalbasa,MosTeacachipiulAlb,Bacalbasa__MosTeacachipiulAlb,2154
Bacalbasa_MosTeacacineEMosTeaca.txt,ro-storiesAP/Bacalbasa_MosTeacacineEMosTeaca.txt,Bacalbasa,MosTeacacineEMosTeaca,Bacalbasa__MosTeacacineEMosTeaca,11837
Bacalbasa_MosTeacacontrabanda.txt,ro-storiesAP/Bacalbasa_MosTeacacontrabanda.txt,Bacalbasa,MosTeacacontrabanda,Bacalbasa__MosTeacacontrabanda,2445
Bacalbasa_MosTeacacumSeVindecaBoalele.txt,ro-storiesAP/Bacalbasa_MosTeacacumSeVindecaBoalele.txt,Bacalbasa,MosTeacacumSeVindecaBoalele,Bacalbasa__MosTeacacumSeVindecaBoalele,5378
Bacalbasa_MosTeacadonColonelPeFrontiera.txt,ro-storiesAP/Bacalbasa_MosTeacadonColonelPeFrontiera.txt,Bacalbasa,MosTeacadonColonelPeFrontiera,Bacalbasa__MosTeacadonColonelPeFrontiera,1672
Bacalbasa_MosTeacaepizootia.txt,ro-storiesAP/Bacalbasa_MosTeacaepizootia.txt,Bacalbasa,MosTeacaepizootia,Bacalbasa__MosTeacaepizootia,3344
Bacalbasa_MosTeacainDobrogea.txt,ro-storiesAP/Bacalbasa_MosTeacainDobrogea.txt,Bacalbasa,MosTeacainDobrogea,Bacalbasa__MosTeacainDobrogea,2137
Bacalbasa_MosTeacainainteDeInspectie.txt,ro-storiesAP/Bacalbasa_MosTeacainainteDeInspectie.txt,Bacalbasa,MosTeacainainteDeInspectie,Bacalbasa__MosTeacainainteDeInspectie,2995
Bacalbasa_MosTeacaintreCamarazi.txt,ro-storiesAP/Bacalbasa_MosTeacaintreCamarazi.txt,Bacalbasa,MosTeacaintreCamarazi,Bacalbasa__MosTeacaintreCamarazi,2586
Bacalbasa_MosTeacalaTeatru.txt,ro-storiesAP/Bacalbasa_MosTeacalaTeatru.txt,Bacalbasa,MosTeacalaTeatru,Bacalbasa__MosTeacalaTeatru,3703
Bacalbasa_MosTeacaluminaElectrica.txt,ro-storiesAP/Bacalbasa_MosTeacaluminaElectrica.txt,Bacalbasa,MosTeacaluminaElectrica,Bacalbasa__MosTeacaluminaElectrica,1767
Bacalbasa_MosTeacamosTeacaLa10Mai.txt,ro-storiesAP/Bacalbasa_MosTeacamosTeacaLa10Mai.txt,Bacalbasa,MosTeacamosTeacaLa10Mai,Bacalbasa__MosTeacamosTeacaLa10Mai,3921
Bacalbasa_MosTeacamosTeacaLaInundatie.txt,ro-storiesAP/Bacalbasa_MosTeacamosTeacaLaInundatie.txt,Bacalbasa,MosTeacamosTeacaLaInundatie,Bacalbasa__MosTeacamosTeacaLaInundatie,3097
Bacalbasa_MosTeacamosTeacaPensionar.txt,ro-storiesAP/Bacalbasa_MosTeacamosTeacaPensionar.txt,Bacalbasa,MosTeacamosTeacaPensionar,Bacalbasa__MosTeacamosTeacaPensionar,2532
Bacalbasa_MosTeacamosTeacaSenator.txt,ro-storiesAP/Bacalbasa_MosTeacamosTeacaSenator.txt,Bacalbasa,MosTeacamosTeacaSenator,Bacalbasa__MosTeacamosTeacaSenator,2191
Bacalbasa_MosTeacamosTeacaSiExamenele.txt,ro-storiesAP/Bacalbasa_MosTeacamosTeacaSiExamenele.txt,Bacalbasa,MosTeacamosTeacaSiExamenele,Bacalbasa__MosTeacamosTeacaSiExamenele,1826
Bacalbasa_MosTeacamosTeacaSiPresa.txt,ro-storiesAP/Bacalbasa_MosTeacamosTeacaSiPresa.txt,Bacalbasa,MosTeacamosTeacaSiPresa,Bacalbasa__MosTeacamosTeacaSiPresa,1746
Bacalbasa_MosTeacamosTeacaSiScoala.txt,ro-storiesAP/Bacalbasa_MosTeacamosTeacaSiScoala.txt,Bacalbasa,MosTeacamosTeacaSiScoala,Bacalbasa__MosTeacamosTeacaSiScoala,2137
Bacalbasa_MosTeacamosTeacaSpiritist.txt,ro-storiesAP/Bacalbasa_MosTeacamosTeacaSpiritist.txt,Bacalbasa,MosTeacamosTeacaSpiritist,Bacalbasa__MosTeacamosTeacaSpiritist,4463
Bacalbasa_MosTeacapastele.txt,ro-storiesAP/Bacalbasa_MosTeacapastele.txt,Bacalbasa,MosTeacapastele,Bacalbasa__MosTeacapastele,3368
Bacalbasa_MosTeacaprimulAtac.txt,ro-storiesAP/Bacalbasa_MosTeacaprimulAtac.txt,Bacalbasa,MosTeacaprimulAtac,Bacalbasa__MosTeacaprimulAtac,2498
Bacalbasa_MosTeacarascoalaCarutasilor.txt,ro-storiesAP/Bacalbasa_MosTeacarascoalaCarutasilor.txt,Bacalbasa,MosTeacarascoalaCarutasilor,Bacalbasa__MosTeacarascoalaCarutasilor,2198
Bacalbasa_MosTeacarecrutii.txt,ro-storiesAP/Bacalbasa_MosTeacarecrutii.txt,Bacalbasa,MosTeacarecrutii,Bacalbasa__MosTeacarecrutii,2199
Bacalbasa_MosTeacareligiaCazona.txt,ro-storiesAP/Bacalbasa_MosTeacareligiaCazona.txt,Bacalbasa,MosTeacareligiaCazona,Bacalbasa__MosTeacareligiaCazona,1729
Bacalbasa_MosTeacatelegrafulRegimentului.txt,ro-storiesAP/Bacalbasa_MosTeacatelegrafulRegimentului.txt,Bacalbasa,MosTeacatelegrafulRegimentului,Bacalbasa__MosTeacatelegrafulRegimentului,2397
Bacalbasa_MosTeacateorii.txt,ro-storiesAP/Bacalbasa_MosTeacateorii.txt,Bacalbasa,MosTeacateorii,Bacalbasa__MosTeacateorii,3150
Bacalbasa_MosTeacaunJurnalCazon.txt,ro-storiesAP/Bacalbasa_MosTeacaunJurnalCazon.txt,Bacalbasa,MosTeacaunJurnalCazon,Bacalbasa__MosTeacaunJurnalCazon,3017
Bacalbasa_MosTeacaunRondSever.txt,ro-storiesAP/Bacalbasa_MosTeacaunRondSever.txt,Bacalbasa,MosTeacaunRondSever,Bacalbasa__MosTeacaunRondSever,3539
Bacalbasa_MuncaNoastra.txt,ro-storiesAP/Bacalbasa_MuncaNoastra.txt,Bacalbasa,MuncaNoastra,Bacalbasa__MuncaNoastra,3313
Bacalbasa_NAvemProletari.txt,ro-storiesAP/Bacalbasa_NAvemProletari.txt,Bacalbasa,NAvemProletari,Bacalbasa__NAvemProletari,3564
Bacalbasa_NoteSiSchite.txt,ro-storiesAP/Bacalbasa_NoteSiSchite.txt,Bacalbasa,NoteSiSchite,Bacalbasa__NoteSiSchite,9655
Bacalbasa_NouluiNascut.txt,ro-storiesAP/Bacalbasa_NouluiNascut.txt,Bacalbasa,NouluiNascut,Bacalbasa__NouluiNascut,3866
Bacalbasa_NuntaEnglitereiCuRomania.txt,ro-storiesAP/Bacalbasa_NuntaEnglitereiCuRomania.txt,Bacalbasa,NuntaEnglitereiCuRomania,Bacalbasa__NuntaEnglitereiCuRomania,6225
Bacalbasa_OPovesteTrista.txt,ro-storiesAP/Bacalbasa_OPovesteTrista.txt,Bacalbasa,OPovesteTrista,Bacalbasa__OPovesteTrista,3311
Bacalbasa_OVictorie.txt,ro-storiesAP/Bacalbasa_OVictorie.txt,Bacalbasa,OVictorie,Bacalbasa__OVictorie,3352
Bacalbasa_OameniiLui98.txt,ro-storiesAP/Bacalbasa_OameniiLui98.txt,Bacalbasa,OameniiLui98,Bacalbasa__OameniiLui98,3581
Bacalbasa_OcultaSiInteligenta.txt,ro-storiesAP/Bacalbasa_OcultaSiInteligenta.txt,Bacalbasa,OcultaSiInteligenta,Bacalbasa__OcultaSiInteligenta,3509
Bacalbasa_PapusileMaiestatiiSale.txt,ro-storiesAP/Bacalbasa_PapusileMaiestatiiSale.txt,Bacalbasa,PapusileMaiestatiiSale,Bacalbasa__PapusileMaiestatiiSale,3478
Bacalbasa_PaturaCulta.txt,ro-storiesAP/Bacalbasa_PaturaCulta.txt,Bacalbasa,PaturaCulta,Bacalbasa__PaturaCulta,7162
Bacalbasa_PentruCeLuptamNoiSocialistii.txt,ro-storiesAP/Bacalbasa_PentruCeLuptamNoiSocialistii.txt,Bacalbasa,PentruCeLuptamNoiSocialistii,Bacalbasa__PentruCeLuptamNoiSocialistii,2235
Bacalbasa_PentruEminescu.txt,ro-storiesAP/Bacalbasa_PentruEminescu.txt,Bacalbasa,PentruEminescu,Bacalbasa__PentruEminescu,1704
Bacalbasa_PentruReprezentantiiTarii.txt,ro-storiesAP/Bacalbasa_PentruReprezentantiiTarii.txt,Bacalbasa,PentruReprezentantiiTarii,Bacalbasa__PentruReprezentantiiTarii,3232
Bacalbasa_PoetiCantati.txt,ro-storiesAP/Bacalbasa_PoetiCantati.txt,Bacalbasa,PoetiCantati,Bacalbasa__PoetiCantati,1044
Bacalbasa_PolitistiiDinIasi.txt,ro-storiesAP/Bacalbasa_PolitistiiDinIasi.txt,Bacalbasa,PolitistiiDinIasi,Bacalbasa__PolitistiiDinIasi,2882
Bacalbasa_PrasilaRegala.txt,ro-storiesAP/Bacalbasa_PrasilaRegala.txt,Bacalbasa,PrasilaRegala,Bacalbasa__PrasilaRegala,5918
Bacalbasa_PrefataLaDonPaladu.txt,ro-storiesAP/Bacalbasa_PrefataLaDonPaladu.txt,Bacalbasa,PrefataLaDonPaladu,Bacalbasa__PrefataLaDonPaladu,4576
Bacalbasa_ProcesulBurgheziei.txt,ro-storiesAP/Bacalbasa_ProcesulBurgheziei.txt,Bacalbasa,ProcesulBurgheziei,Bacalbasa__ProcesulBurgheziei,4195
Bacalbasa_RaspunsulLaMesaj.txt,ro-storiesAP/Bacalbasa_RaspunsulLaMesaj.txt,Bacalbasa,RaspunsulLaMesaj,Bacalbasa__RaspunsulLaMesaj,4170
Bacalbasa_Reflectii.txt,ro-storiesAP/Bacalbasa_Reflectii.txt,Bacalbasa,Reflectii,Bacalbasa__Reflectii,1554
Bacalbasa_Scandal.txt,ro-storiesAP/Bacalbasa_Scandal.txt,Bacalbasa,Scandal,Bacalbasa__Scandal,4298
Bacalbasa_SeDuceReligia.txt,ro-storiesAP/Bacalbasa_SeDuceReligia.txt,Bacalbasa,SeDuceReligia,Bacalbasa__SeDuceReligia,2172
Bacalbasa_SerbareaDeAziHoriaCloscaCrisan.txt,ro-storiesAP/Bacalbasa_SerbareaDeAziHoriaCloscaCrisan.txt,Bacalbasa,SerbareaDeAziHoriaCloscaCrisan,Bacalbasa__SerbareaDeAziHoriaCloscaCrisan,2644
Bacalbasa_ServitorulRegelui.txt,ro-storiesAP/Bacalbasa_ServitorulRegelui.txt,Bacalbasa,ServitorulRegelui,Bacalbasa__ServitorulRegelui,3505
Bacalbasa_SfantaFilofteia.txt,ro-storiesAP/Bacalbasa_SfantaFilofteia.txt,Bacalbasa,SfantaFilofteia,Bacalbasa__SfantaFilofteia,6927
Bacalbasa_Spanachidi.txt,ro-storiesAP/Bacalbasa_Spanachidi.txt,Bacalbasa,Spanachidi,Bacalbasa__Spanachidi,2207
Bacalbasa_Spanachidism.txt,ro-storiesAP/Bacalbasa_Spanachidism.txt,Bacalbasa,Spanachidism,Bacalbasa__Spanachidism,4943
Bacalbasa_TaraFericita.txt,ro-storiesAP/Bacalbasa_TaraFericita.txt,Bacalbasa,TaraFericita,Bacalbasa__TaraFericita,2737
Bacalbasa_Taranii.txt,ro-storiesAP/Bacalbasa_Taranii.txt,Bacalbasa,Taranii,Bacalbasa__Taranii,3148
Bacalbasa_TaraniiLaOras.txt,ro-storiesAP/Bacalbasa_TaraniiLaOras.txt,Bacalbasa,TaraniiLaOras,Bacalbasa__TaraniiLaOras,3957
Bacalbasa_TextScrisDeMina.txt,ro-storiesAP/Bacalbasa_TextScrisDeMina.txt,Bacalbasa,TextScrisDeMina,Bacalbasa__TextScrisDeMina,2274
Bacalbasa_UnulDinMultime.txt,ro-storiesAP/Bacalbasa_UnulDinMultime.txt,Bacalbasa,UnulDinMultime,Bacalbasa__UnulDinMultime,4407
Bacalbasa_VeaculNostru.txt,ro-storiesAP/Bacalbasa_VeaculNostru.txt,Bacalbasa,VeaculNostru,Bacalbasa__VeaculNostru,2123
Caragiale_25DeMinute.txt,ro-storiesAP/Caragiale_25DeMinute.txt,Caragiale,25DeMinute,Caragiale__25DeMinute,8671
Caragiale_AbuHasan.txt,ro-storiesAP/Caragiale_AbuHasan.txt,Caragiale,AbuHasan,Caragiale__AbuHasan,32649
Caragiale_AcceleratNo17.txt,ro-storiesAP/Caragiale_AcceleratNo17.txt,Caragiale,AcceleratNo17,Caragiale__AcceleratNo17,7494
Caragiale_AmiculX.txt,ro-storiesAP/Caragiale_AmiculX.txt,Caragiale,AmiculX,Caragiale__AmiculX,7021
Caragiale_Antologie.txt,ro-storiesAP/Caragiale_Antologie.txt,Caragiale,Antologie,Caragiale__Antologie,12056
Caragiale_AsaSaMor.txt,ro-storiesAP/Caragiale_AsaSaMor.txt,Caragiale,AsaSaMor,Caragiale__AsaSaMor,8431
Caragiale_AtmosferaIncarcata.txt,ro-storiesAP/Caragiale_AtmosferaIncarcata.txt,Caragiale,AtmosferaIncarcata,Caragiale__AtmosferaIncarcata,7576
Caragiale_Bacalaureat.txt,ro-storiesAP/Caragiale_Bacalaureat.txt,Caragiale,Bacalaureat,Caragiale__Bacalaureat,6166
Caragiale_Bubico.txt,ro-storiesAP/Caragiale_Bubico.txt,Caragiale,Bubico,Caragiale__Bubico,10716
Caragiale_CalulDracului.txt,ro-storiesAP/Caragiale_CalulDracului.txt,Caragiale,CalulDracului,Caragiale__CalulDracului,16028
Caragiale_CamTarziu.txt,ro-storiesAP/Caragiale_CamTarziu.txt,Caragiale,CamTarziu,Caragiale__CamTarziu,7016
Caragiale_CanutaOmSucit.txt,ro-storiesAP/Caragiale_CanutaOmSucit.txt,Caragiale,CanutaOmSucit,Caragiale__CanutaOmSucit,15270
Caragiale_CumDevineCinevaRevolutionarSiOmPolitic.txt,ro-storiesAP/Caragiale_CumDevineCinevaRevolutionarSiOmPolitic.txt,Caragiale,CumDevineCinevaRevolutionarSiOmPolitic,Caragiale__CumDevineCinevaRevolutionarSiOmPolitic,6859
Caragiale_DLGoe.txt,ro-storiesAP/Caragiale_DLGoe.txt,Caragiale,DLGoe,Caragiale__DLGoe,8879
Caragiale_DespreCometaPrelegerePopulara.txt,ro-storiesAP/Caragiale_DespreCometaPrelegerePopulara.txt,Caragiale,DespreCometaPrelegerePopulara,Caragiale__DespreCometaPrelegerePopulara,11455
Caragiale_DouaLoturi.txt,ro-storiesAP/Caragiale_DouaLoturi.txt,Caragiale,DouaLoturi,Caragiale__DouaLoturi,27316
Caragiale_Emulatiune.txt,ro-storiesAP/Caragiale_Emulatiune.txt,Caragiale,Emulatiune,Caragiale__Emulatiune,8638
Caragiale_ExamenulAnnual.txt,ro-storiesAP/Caragiale_ExamenulAnnual.txt,Caragiale,ExamenulAnnual,Caragiale__ExamenulAnnual,3813
Caragiale_FiveOclock.txt,ro-storiesAP/Caragiale_FiveOclock.txt,Caragiale,FiveOclock,Caragiale__FiveOclock,7042
Caragiale_GreuDeAziPeMaineSauUnchiulSiNepotul.txt,ro-storiesAP/Caragiale_GreuDeAziPeMaineSauUnchiulSiNepotul.txt,Caragiale,GreuDeAziPeMaineSauUnchiulSiNepotul,Caragiale__GreuDeAziPeMaineSauUnchiulSiNepotul,10011
Caragiale_HighLife.txt,ro-storiesAP/Caragiale_HighLife.txt,Caragiale,HighLife,Caragiale__HighLife,8484
