doc_id,source_path,author,title,work_group,char_count
Bacalbasa_MenageriaRegalaLascarCatargiu.txt,data/ro-stories-original/Bacalbasa_MenageriaRegalaLascarCatargiu.txt,Bacalbasa,MenageriaRegalaLascarCatargiu,Bacalbasa__MenageriaRegalaLascarCatargiu,3099
Bacalbasa_MesajulSiCriza.txt,data/ro-stories-original/Bacalbasa_MesajulSiCriza.txt,Bacalbasa,MesajulSiCriza,Bacalbasa__MesajulSiCriza,3891
Bacalbasa_MititaScuza.txt,data/ro-stories-original/Bacalbasa_MititaScuza.txt,Bacalbasa,MititaScuza,Bacalbasa__MititaScuza,3550
Bacalbasa_MosTeacaAghiotantulPietei.txt,data/ro-stories-original/Bacalbasa_MosTeacaAghiotantulPietei.txt,Bacalbasa,MosTeacaAghiotantulPietei,Bacalbasa__MosTeacaAghiotantulPietei,5722
Bacalbasa_MosTeacaBacalaureatii.txt,data/ro-stories-original/Bacalbasa_MosTeacaBacalaureatii.txt,Bacalbasa,MosTeacaBacalaureatii,Bacalbasa__MosTeacaBacalaureatii,2368
Bacalbasa_MosTeacaCheiulDambovitei.txt,data/ro-stories-original/Bacalbasa_MosTeacaCheiulDambovitei.txt,Bacalbasa,MosTeacaCheiulDambovitei,Bacalbasa__MosTeacaCheiulDambovitei,2106
Bacalbasa_MosTeacaChipiulAlb.txt,data/ro-stories-original/Bacalbasa_MosTeacaChipiulAlb.txt,Bacalbasa,MosTeacaChipiulAlb,Bacalbasa__MosTeacaChipiulAlb,2151
Bacalbasa_MosTeacaCineEMosTeaca.txt,data/ro-stories-original/Bacalbasa_MosTeacaCineEMosTeaca.txt,Bacalbasa,MosTeacaCineEMosTeaca,Bacalbasa__MosTeacaCineEMosTeaca,11812
Bacalbasa_MosTeacaContrabanda.txt,data/ro-stories-original/Bacalbasa_MosTeacaContrabanda.txt,Bacalbasa,MosTeacaContrabanda,Bacalbasa__MosTeacaContrabanda,2410
Bacalbasa_MosTeacaCumSeVindecaBoalele.txt,data/ro-stories-original/Bacalbasa_MosTeacaCumSeVindecaBoalele.txt,Bacalbasa,MosTeacaCumSeVindecaBoalele,Bacalbasa__MosTeacaCumSeVindecaBoalele,5345
Bacalbasa_MosTeacaDonColonelPeFrontiera.txt,data/ro-stories-original/Bacalbasa_MosTeacaDonColonelPeFrontiera.txt,Bacalbasa,MosTeacaDonColonelPeFrontiera,Bacalbasa__MosTeacaDonColonelPeFrontiera,1669
Bacalbasa_MosTeacaEpizootia.txt,data/ro-stories-original/Bacalbasa_MosTeacaEpizootia.txt,Bacalbasa,MosTeacaEpizootia,Bacalbasa__MosTeacaEpizootia,3341
Bacalbasa_MosTeacaInDobrogea.txt,data/ro-stories-original/Bacalbasa_MosTeacaInDobrogea.txt,Bacalbasa,MosTeacaInDobrogea,Bacalbasa__MosTeacaInDobrogea,2132
Bacalbasa_MosTeacaInainteDeInspectie.txt,data/ro-stories-original/Bacalbasa_MosTeacaInainteDeInspectie.txt,Bacalbasa,MosTeacaInainteDeInspectie,Bacalbasa__MosTeacaInainteDeInspectie,2982
Bacalbasa_MosTeacaIntreCamarazi.txt,data/ro-stories-original/Bacalbasa_MosTeacaIntreCamarazi.txt,Bacalbasa,MosTeacaIntreCamarazi,Bacalbasa__MosTeacaIntreCamarazi,2585
Bacalbasa_MosTeacaLaTeatru.txt,data/ro-stories-original/Bacalbasa_MosTeacaLaTeatru.txt,Bacalbasa,MosTeacaLaTeatru,Bacalbasa__MosTeacaLaTeatru,3702
Bacalbasa_MosTeacaLuminaElectrica.txt,data/ro-stories-original/Bacalbasa_MosTeacaLuminaElectrica.txt,Bacalbasa,MosTeacaLuminaElectrica,Bacalbasa__MosTeacaLuminaElectrica,1754
Bacalbasa_MosTeacaMosTeacaLa10Mai.txt,data/ro-stories-original/Bacalbasa_MosTeacaMosTeacaLa10Mai.txt,Bacalbasa,MosTeacaMosTeacaLa10Mai,Bacalbasa__MosTeacaMosTeacaLa10Mai,3916
Bacalbasa_MosTeacaMosTeacaLaInundatie.txt,data/ro-stories-original/Bacalbasa_MosTeacaMosTeacaLaInundatie.txt,Bacalbasa,MosTeacaMosTeacaLaInundatie,Bacalbasa__MosTeacaMosTeacaLaInundatie,3078
Bacalbasa_MosTeacaMosTeacaPensionar.txt,data/ro-stories-original/Bacalbasa_MosTeacaMosTeacaPensionar.txt,Bacalbasa,MosTeacaMosTeacaPensionar,Bacalbasa__MosTeacaMosTeacaPensionar,2533
Bacalbasa_MosTeacaMosTeacaSenator.txt,data/ro-stories-original/Bacalbasa_MosTeacaMosTeacaSenator.txt,Bacalbasa,MosTeacaMosTeacaSenator,Bacalbasa__MosTeacaMosTeacaSenator,2190
Bacalbasa_MosTeacaMosTeacaSiExamenele.txt,data/ro-stories-original/Bacalbasa_MosTeacaMosTeacaSiExamenele.txt,Bacalbasa,MosTeacaMosTeacaSiExamenele,Bacalbasa__MosTeacaMosTeacaSiExamenele,1825
Bacalbasa_MosTeacaMosTeacaSiPresa.txt,data/ro-stories-original/Bacalbasa_MosTeacaMosTeacaSiPresa.txt,Bacalbasa,MosTeacaMosTeacaSiPresa,Bacalbasa__MosTeacaMosTeacaSiPresa,1737
Bacalbasa_MosTeacaMosTeacaSiScoala.txt,data/ro-stories-original/Bacalbasa_MosTeacaMosTeacaSiScoala.txt,Bacalbasa,MosTeacaMosTeacaSiScoala,Bacalbasa__MosTeacaMosTeacaSiScoala,2128
Bacalbasa_MosTeacaMosTeacaSpiritist.txt,data/ro-stories-original/Bacalbasa_MosTeacaMosTeacaSpiritist.txt,Bacalbasa,MosTeacaMosTeacaSpiritist,Bacalbasa__MosTeacaMosTeacaSpiritist,4460
Bacalbasa_MosTeacaPastele.txt,data/ro-stories-original/Bacalbasa_MosTeacaPastele.txt,Bacalbasa,MosTeacaPastele,Bacalbasa__MosTeacaPastele,3351
Bacalbasa_MosTeacaPrimulAtac.txt,data/ro-stories-original/Bacalbasa_MosTeacaPrimulAtac.txt,Bacalbasa,MosTeacaPrimulAtac,Bacalbasa__MosTeacaPrimulAtac,2497
Bacalbasa_MosTeacaRascoalaCarutasilor.txt,data/ro-stories-original/Bacalbasa_MosTeacaRascoalaCarutasilor.txt,Bacalbasa,MosTeacaRascoalaCarutasilor,Bacalbasa__MosTeacaRascoalaCarutasilor,2195
Bacalbasa_MosTeacaRecrutii.txt,data/ro-stories-original/Bacalbasa_MosTeacaRecrutii.txt,Bacalbasa,MosTeacaRecrutii,Bacalbasa__MosTeacaRecrutii,2154
Bacalbasa_MosTeacaReligiaCazona.txt,data/ro-stories-original/Bacalbasa_MosTeacaReligiaCazona.txt,Bacalbasa,MosTeacaReligiaCazona,Bacalbasa__MosTeacaReligiaCazona,1730
Bacalbasa_MosTeacaTelegrafulRegimentului.txt,data/ro-stories-original/Bacalbasa_MosTeacaTelegrafulRegimentului.txt,Bacalbasa,MosTeacaTelegrafulRegimentului,Bacalbasa__MosTeacaTelegrafulRegimentului,2376
Bacalbasa_MosTeacaTeorii.txt,data/ro-stories-original/Bacalbasa_MosTeacaTeorii.txt,Bacalbasa,MosTeacaTeorii,Bacalbasa__MosTeacaTeorii,3129
Bacalbasa_MosTeacaUnJurnalCazon.txt,data/ro-stories-original/Bacalbasa_MosTeacaUnJurnalCazon.txt,Bacalbasa,MosTeacaUnJurnalCazon,Bacalbasa__MosTeacaUnJurnalCazon,2994
Bacalbasa_MosTeacaUnRondSever.txt,data/ro-stories-original/Bacalbasa_MosTeacaUnRondSever.txt,Bacalbasa,MosTeacaUnRondSever,Bacalbasa__MosTeacaUnRondSever,3530
Bacalbasa_MuncaNoastra.txt,data/ro-stories-original/Bacalbasa_MuncaNoastra.txt,Bacalbasa,MuncaNoastra,Bacalbasa__MuncaNoastra,3314
Bacalbasa_NAvemProletari.txt,data/ro-stories-original/Bacalbasa_NAvemProletari.txt,Bacalbasa,NAvemProletari,Bacalbasa__NAvemProletari,3565
Bacalbasa_NoteSiSchite.txt,data/ro-stories-original/Bacalbasa_NoteSiSchite.txt,Bacalbasa,NoteSiSchite,Bacalbasa__NoteSiSchite,9642
Bacalbasa_NouluiNascut.txt,data/ro-stories-original/Bacalbasa_NouluiNascut.txt,Bacalbasa,NouluiNascut,Bacalbasa__NouluiNascut,3867
Bacalbasa_NuntaEnglitereiCuRomania.txt,data/ro-stories-original/Bacalbasa_NuntaEnglitereiCuRomania.txt,Bacalbasa,NuntaEnglitereiCuRomania,Bacalbasa__NuntaEnglitereiCuRomania,6226
Bacalbasa_OPovesteTrista.txt,data/ro-stories-original/Bacalbasa_OPovesteTrista.txt,Bacalbasa,OPovesteTrista,Bacalbasa__OPovesteTrista,3312
Bacalbasa_OVictorie.txt,data/ro-stories-original/Bacalbasa_OVictorie.txt,Bacalbasa,OVictorie,Bacalbasa__OVictorie,3353
Bacalbasa_OameniiLui98.txt,data/ro-stories-original/Bacalbasa_OameniiLui98.txt,Bacalbasa,OameniiLui98,Bacalbasa__OameniiLui98,3582
Bacalbasa_OcultaSiInteligenta.txt,data/ro-stories-original/Bacalbasa_OcultaSiInteligenta.txt,Bacalbasa,OcultaSiInteligenta,Bacalbasa__OcultaSiInteligenta,3510
Bacalbasa_PapusileMaiestatiiSale.txt,data/ro-stories-original/Bacalbasa_PapusileMaiestatiiSale.txt,Bacalbasa,PapusileMaiestatiiSale,Bacalbasa__PapusileMaiestatiiSale,3479
Bacalbasa_PaturaCulta.txt,data/ro-stories-original/Bacalbasa_PaturaCulta.txt,Bacalbasa,PaturaCulta,Bacalbasa__PaturaCulta,7163
Bacalbasa_PentruCeLuptamNoiSocialistii.txt,data/ro-stories-original/Bacalbasa_PentruCeLuptamNoiSocialistii.txt,Bacalbasa,PentruCeLuptamNoiSocialistii,Bacalbasa__PentruCeLuptamNoiSocialistii,2236
Bacalbasa_PentruEminescu.txt,data/ro-stories-original/Bacalbasa_PentruEminescu.txt,Bacalbasa,PentruEminescu,Bacalbasa__PentruEminescu,1703
Bacalbasa_PentruReprezentantiiTarii.txt,data/ro-stories-original/Bacalbasa_PentruReprezentantiiTarii.txt,Bacalbasa,PentruReprezentantiiTarii,Bacalbasa__PentruReprezentantiiTarii,3233
Bacalbasa_PoetiCantati.txt,data/ro-stories-original/Bacalbasa_PoetiCantati.txt,Bacalbasa,PoetiCantati,Bacalbasa__PoetiCantati,1043
Bacalbasa_PolitistiiDinIasi.txt,data/ro-stories-original/Bacalbasa_PolitistiiDinIasi.txt,Bacalbasa,PolitistiiDinIasi,Bacalbasa__PolitistiiDinIasi,2883
Bacalbasa_PrasilaRegala.txt,data/ro-stories-original/Bacalbasa_PrasilaRegala.txt,Bacalbasa,PrasilaRegala,Bacalbasa__PrasilaRegala,5919
Bacalbasa_PrefataLaDonPaladu.txt,data/ro-stories-original/Bacalbasa_PrefataLaDonPaladu.txt,Bacalbasa,PrefataLaDonPaladu,Bacalbasa__PrefataLaDonPaladu,4577
Bacalbasa_ProcesulBurgheziei.txt,data/ro-stories-original/Bacalbasa_ProcesulBurgheziei.txt,Bacalbasa,ProcesulBurgheziei,Bacalbasa__ProcesulBurgheziei,4196
Bacalbasa_RaspunsulLaMesaj.txt,data/ro-stories-original/Bacalbasa_RaspunsulLaMesaj.txt,Bacalbasa,RaspunsulLaMesaj,Bacalbasa__RaspunsulLaMesaj,4171
Bacalbasa_Reflectii.txt,data/ro-stories-original/Bacalbasa_Reflectii.txt,Bacalbasa,Reflectii,Bacalbasa__Reflectii,1555
Bacalbasa_Scandal.txt,data/ro-stories-original/Bacalbasa_Scandal.txt,Bacalbasa,Scandal,Bacalbasa__Scandal,4299
Bacalbasa_SeDuceReligia.txt,data/ro-stories-original/Bacalbasa_SeDuceReligia.txt,Bacalbasa,SeDuceReligia,Bacalbasa__SeDuceReligia,2173
Bacalbasa_SerbareaDeAziHoriaCloscaCrisan.txt,data/ro-stories-original/Bacalbasa_SerbareaDeAziHoriaCloscaCrisan.txt,Bacalbasa,SerbareaDeAziHoriaCloscaCrisan,Bacalbasa__SerbareaDeAziHoriaCloscaCrisan,2645
Bacalbasa_ServitorulRegelui.txt,data/ro-stories-original/Bacalbasa_ServitorulRegelui.txt,Bacalbasa,ServitorulRegelui,Bacalbasa__ServitorulRegelui,3492
Bacalbasa_SfantaFilofteia.txt,data/ro-stories-original/Bacalbasa_SfantaFilofteia.txt,Bacalbasa,SfantaFilofteia,Bacalbasa__SfantaFilofteia,6920
Bacalbasa_Spanachidi.txt,data/ro-stories-original/Bacalbasa_Spanachidi.txt,Bacalbasa,Spanachidi,Bacalbasa__Spanachidi,2208
Bacalbasa_Spanachidism.txt,data/ro-stories-original/Bacalbasa_Spanachidism.txt,Bacalbasa,Spanachidism,Bacalbasa__Spanachidism,4944
Bacalbasa_TaraFericita.txt,data/ro-stories-original/Bacalbasa_TaraFericita.txt,Bacalbasa,TaraFericita,Bacalbasa__TaraFericita,2722
Bacalbasa_Taranii.txt,data/ro-stories-original/Bacalbasa_Taranii.txt,Bacalbasa,Taranii,Bacalbasa__Taranii,3149
Bacalbasa_TaraniiLaOras.txt,data/ro-stories-original/Bacalbasa_TaraniiLaOras.txt,Bacalbasa,TaraniiLaOras,Bacalbasa__TaraniiLaOras,3958
Bacalbasa_TextScrisDeMina.txt,data/ro-stories-original/Bacalbasa_TextScrisDeMina.txt,Bacalbasa,TextScrisDeMina,Bacalbasa__TextScrisDeMina,2275
Bacalbasa_UnulDinMultime.txt,data/ro-stories-original/Bacalbasa_UnulDinMultime.txt,Bacalbasa,UnulDinMultime,Bacalbasa__UnulDinMultime,4408
Bacalbasa_VeaculNostru.txt,data/ro-stories-original/Bacalbasa_VeaculNostru.txt,Bacalbasa,VeaculNostru,Bacalbasa__VeaculNostru,2124
Caragiale_25DeMinute.txt,data/ro-stories-original/Caragiale_25DeMinute.txt,Caragiale,25DeMinute,Caragiale__25DeMinute,8576
Caragiale_AbuHasan.txt,data/ro-stories-original/Caragiale_AbuHasan.txt,Caragiale,AbuHasan,Caragiale__AbuHasan,32560
Caragiale_AcceleratNo17.txt,data/ro-stories-original/Caragiale_AcceleratNo17.txt,Caragiale,AcceleratNo17,Caragiale__AcceleratNo17,7363
Caragiale_AmiculX.txt,data/ro-stories-original/Caragiale_AmiculX.txt,Caragiale,AmiculX,Caragiale__AmiculX,6925
Caragiale_Antologie.txt,data/ro-stories-original/Caragiale_Antologie.txt,Caragiale,Antologie,Caragiale__Antologie,12009
Caragiale_AsaSaMor.txt,data/ro-stories-original/Caragiale_AsaSaMor.txt,Caragiale,AsaSaMor,Caragiale__AsaSaMor,8396
Caragiale_AtmosferaIncarcata.txt,data/ro-stories-original/Caragiale_AtmosferaIncarcata.txt,Caragiale,AtmosferaIncarcata,Caragiale__AtmosferaIncarcata,7469
Caragiale_Bacalaureat.txt,data/ro-stories-original/Caragiale_Bacalaureat.txt,Caragiale,Bacalaureat,Caragiale__Bacalaureat,6063
Caragiale_Bubico.txt,data/ro-stories-original/Caragiale_Bubico.txt,Caragiale,Bubico,Caragiale__Bubico,10601
Caragiale_CalulDracului.txt,data/ro-stories-original/Caragiale_CalulDracului.txt,Caragiale,CalulDracului,Caragiale__CalulDracului,15723
Caragiale_CamTarziu.txt,data/ro-stories-original/Caragiale_CamTarziu.txt,Caragiale,CamTarziu,Caragiale__CamTarziu,6939
Caragiale_CanutaOmSucit.txt,data/ro-stories-original/Caragiale_CanutaOmSucit.txt,Caragiale,CanutaOmSucit,Caragiale__CanutaOmSucit,15163
Caragiale_CumDevineCinevaRevolutionarSiOmPolitic.txt,data/ro-stories-original/Caragiale_CumDevineCinevaRevolutionarSiOmPolitic.txt,Caragiale,CumDevineCinevaRevolutionarSiOmPolitic,Caragiale__CumDevineCinevaRevolutionarSiOmPolitic,6788
Caragiale_DLGoe.txt,data/ro-stories-original/Caragiale_DLGoe.txt,Caragiale,DLGoe,Caragiale__DLGoe,8816
Caragiale_DespreCometaPrelegerePopulara.txt,data/ro-stories-original/Caragiale_DespreCometaPrelegerePopulara.txt,Caragiale,DespreCometaPrelegerePopulara,Caragiale__DespreCometaPrelegerePopulara,11359
Caragiale_DouaLoturi.txt,data/ro-stories-original/Caragiale_DouaLoturi.txt,Caragiale,DouaLoturi,Caragiale__DouaLoturi,27069
Caragiale_Emulatiune.txt,data/ro-stories-original/Caragiale_Emulatiune.txt,Caragiale,Emulatiune,Caragiale__Emulatiune,8573
Caragiale_ExamenulAnnual.txt,data/ro-stories-original/Caragiale_ExamenulAnnual.txt,Caragiale,ExamenulAnnual,Caragiale__ExamenulAnnual,3790
