doc_id,author,title,work_group,char_count,sha256,author_name_in_text_casefold
Bacalbasa_CDobrogeanuGherea.txt,Bacalbasa,CDobrogeanuGherea,Bacalbasa__CDobrogeanuGherea,1823,6aec030de2743efd3b2fe931f5809f9712cbe385c30405ac742c34602dc0625a,False
Bacalbasa_Calm.txt,Bacalbasa,Calm,Bacalbasa__Calm,3587,f4b16927e924bd73d2a5222a4c76b86417f306db06d94f11aad7e6d3cc7dba10,False
Bacalbasa_CartileDidactice.txt,Bacalbasa,CartileDidactice,Bacalbasa__CartileDidactice,3328,576c16fab7a5815dfe9be2f1631c8b54dccc04b5277e738ece98c698c6a53c69,False
Bacalbasa_CasaDeNebuni.txt,Bacalbasa,CasaDeNebuni,Bacalbasa__CasaDeNebuni,3421,3f945901eb15606223f310d460fc24e2dfbc9c6a29fc808c21700998bdb57b0d,False
Bacalbasa_CeEsteConstitutia.txt,Bacalbasa,CeEsteConstitutia,Bacalbasa__CeEsteConstitutia,3641,a7be385039bc0c03b39e00e9269962c2f8ad36f7129323091c975c41a48848e2,False
Bacalbasa_CeFaceCaragiale.txt,Bacalbasa,CeFaceCaragiale,Bacalbasa__CeFaceCaragiale,3650,d15df92b0d35fa5b82f32de2142923f946f94dbd7b56dc064a67b250af1f8e5f,False
Bacalbasa_ColegiulTaranesc.txt,Bacalbasa,ColegiulTaranesc,Bacalbasa__ColegiulTaranesc,3886,ebffeb2b7d3151aefa72db1fb32206a10e89b9cc9ff664100eb29f839a16218e,False
Bacalbasa_ConvorbireCuGhereaDobrogeanu.txt,Bacalbasa,ConvorbireCuGhereaDobrogeanu,Bacalbasa__ConvorbireCuGhereaDobrogeanu,6416,8291e641e71a9db8ee30ddf28745d703449ffc73f20b80ba5864c1a952b18a76,False
Bacalbasa_DeNunta.txt,Bacalbasa,DeNunta,Bacalbasa__DeNunta,2572,d440b0c8582c98d1ca17ebe25f190cbc3b3ca84692543f3abb86ea530b0139fc,False
Bacalbasa_DinCrimeleLuiTakeIonescu.txt,Bacalbasa,DinCrimeleLuiTakeIonescu,Bacalbasa__DinCrimeleLuiTakeIonescu,3596,16e7af8296435e83c00d3748ecdeba42547327f28861593cf56faed7f333a92f,False
Bacalbasa_DinGoanaVietei.txt,Bacalbasa,DinGoanaVietei,Bacalbasa__DinGoanaVietei,9815,2e209658cbe58b7019f36c263037a20580dc1e886f5302ccbb5f0b268d95d7bc,False
Bacalbasa_DinViataMilitaracavalerulAmabil.txt,Bacalbasa,DinViataMilitaracavalerulAmabil,Bacalbasa__DinViataMilitaracavalerulAmabil,5630,b90baba9b739746392a02157d55839891d86c9ea7e61b588a069c45b3fe97c62,False
Bacalbasa_DinViataMilitaracopilDeTrupa.txt,Bacalbasa,DinViataMilitaracopilDeTrupa,Bacalbasa__DinViataMilitaracopilDeTrupa,10283,0d9ccc0df1dc11379c2e5e93b46fb1e568f046f260651f8783f77dd57457e4d9,False
Bacalbasa_DinViataMilitaradezertorul.txt,Bacalbasa,DinViataMilitaradezertorul,Bacalbasa__DinViataMilitaradezertorul,28761,012e622385f8d3fe91efdf331a4b3acd79f289ab909e1ee857bc757ca849c8ea,False
Bacalbasa_DinViataMilitarafatme╠Ç.txt,Bacalbasa,DinViataMilitarafatme╠Ç,Bacalbasa__DinViataMilitarafatme╠Ç,10829,eace5b7a43c91d6f04dd40764d9a66600df59ab5fdf0814ed23321952b7e9c44,False
Bacalbasa_DinViataMilitaramosul.txt,Bacalbasa,DinViataMilitaramosul,Bacalbasa__DinViataMilitaramosul,7163,5db5a896d425bd6de6798be7f971032e7f40ce85bc630652bf2eef2a8d86cf3c,False
Bacalbasa_DinViataMilitaranebunul.txt,Bacalbasa,DinViataMilitaranebunul,Bacalbasa__DinViataMilitaranebunul,10085,4ac76406b0c55b3c4b9e50e5c67267c512f30d37aa8af3279979053514163e74,False
Bacalbasa_DinViataMilitarapregatiriPentruSurprindere.txt,Bacalbasa,DinViataMilitarapregatiriPentruSurprindere,Bacalbasa__DinViataMilitarapregatiriPentruSurprindere,1462,6437a52ff3bf085a9c7364c8f225b76943089e7d2c57e3697752e15e00616ac4,False
Bacalbasa_DinViataMilitaraunSergentMajor.txt,Bacalbasa,DinViataMilitaraunSergentMajor,Bacalbasa__DinViataMilitaraunSergentMajor,5490,a7bf5725e01fe2f40ede4d4adabd5b9371ee8a1e1fc3bdec227ccd0d8a17cbcb,False
Bacalbasa_DonMaiorFritz.txt,Bacalbasa,DonMaiorFritz,Bacalbasa__DonMaiorFritz,1070,4ec175265282155332187692e0ea3603b07fbe8199fc700377ed03a5bc2efde8,False
Bacalbasa_DupaSerbari.txt,Bacalbasa,DupaSerbari,Bacalbasa__DupaSerbari,5201,7b6dbd0d3fc253ac5af84ec78de4c26e8400ed0ca04d441604c13f82808add4a,False
Bacalbasa_EmblemaRegala.txt,Bacalbasa,EmblemaRegala,Bacalbasa__EmblemaRegala,1287,6dd6af25f00728bcd6d98fec488eed9be986b1110137653ffe20225bf84f2042,False
Bacalbasa_FabricaDeCiocoi.txt,Bacalbasa,FabricaDeCiocoi,Bacalbasa__FabricaDeCiocoi,3828,c1b55af1b9304befb99a98db519e945c8e1a9f10d08ff75c1056d95277a1e103,False
Bacalbasa_Foametea.txt,Bacalbasa,Foametea,Bacalbasa__Foametea,4760,7b1500896e1a6c516e6658ec7b351c12652b777dc37f27eb947b3b98cbe766c1,False
Bacalbasa_FunctionariiComerciali.txt,Bacalbasa,FunctionariiComerciali,Bacalbasa__FunctionariiComerciali,6449,012f5913979cee87ce1a48f52e61a2ccc2ae75b7c71d217e6bf83484222ff5dc,False
Bacalbasa_FurtFaraEfractie.txt,Bacalbasa,FurtFaraEfractie,Bacalbasa__FurtFaraEfractie,3703,225f737e860feba64e1c487b0a403a16eb6f26c73d71b204fceece53f7c5542c,False
Bacalbasa_GeografulGobjan.txt,Bacalbasa,GeografulGobjan,Bacalbasa__GeografulGobjan,4544,c291a1ed9de30864ef890a8534a0fdc50d05829b5a60fbe116f749eebb3aed72,False
Bacalbasa_Gramatica.txt,Bacalbasa,Gramatica,Bacalbasa__Gramatica,4278,1ace0c46d55b651c724484f0327a5e249211ee8cd8d20c6ed70772dd6cb91405,False
Bacalbasa_GrevaAReusit.txt,Bacalbasa,GrevaAReusit,Bacalbasa__GrevaAReusit,4102,db1da84b9f7f327dab3509fdeda5a7ef4fef5ea81bfe890d586b5f862e3ad6c8,False
Bacalbasa_HoleraMitropolitului.txt,Bacalbasa,HoleraMitropolitului,Bacalbasa__HoleraMitropolitului,2109,fdf42fbebc5e7b0c30e95279d9993bcb6fdcb8ef22475a9ba687bac137173ad5,False
Bacalbasa_ILCaragiale.txt,Bacalbasa,ILCaragiale,Bacalbasa__ILCaragiale,4910,083f0f279560f3b31ad333e37d4652919970d2d31a363e6cd9482f79668a5125,False
Bacalbasa_ImpotrivaNationalismului.txt,Bacalbasa,ImpotrivaNationalismului,Bacalbasa__ImpotrivaNationalismului,2310,b352b9a0a8b6fd65ba90c222a5278a6ff46c463b890bd6deb71bda38e78e24f3,False
Bacalbasa_Incepe.txt,Bacalbasa,Incepe,Bacalbasa__Incepe,2401,e534b23e18e83a1d9b05e6f91ebc1064c6e7faa9d93cd3c792bbbcdd077b6a72,False
Bacalbasa_Instigatorii.txt,Bacalbasa,Instigatorii,Bacalbasa__Instigatorii,4099,da2694d79a0258672994f0f7f87a957e0b2f9f2ee029228d133d30ad36efe914,False
Bacalbasa_Invataminte.txt,Bacalbasa,Invataminte,Bacalbasa__Invataminte,4303,f0c4dda14153a00ada48d8a2538084c1f27369f05246bb45664a1a52f12f5b2b,False
Bacalbasa_IubireaInPoezie.txt,Bacalbasa,IubireaInPoezie,Bacalbasa__IubireaInPoezie,4551,9fae93b200b2b38a712479a47ffdef87e745b1b4f8f60f9f80e273a2500d5e4f,False
Bacalbasa_Justitie.txt,Bacalbasa,Justitie,Bacalbasa__Justitie,2917,f7b914fd06bd5a3fb92509cd8a9e2b436c7bdf0d7d0aed918f5d50c9bc33c87e,False
Bacalbasa_LaStana.txt,Bacalbasa,LaStana,Bacalbasa__LaStana,1542,b96fa6bb3809e9a64af54b844c3d62a2dae5b6c0a8f69119692664ce2408d425,False
Bacalbasa_LaVacarestiNuLaFilaret.txt,Bacalbasa,LaVacarestiNuLaFilaret,Bacalbasa__LaVacarestiNuLaFilaret,3167,68547e6ec11da30fb889c58bb8141b07e93ed147d44efa1b4f2842e10d8d1e13,False
Bacalbasa_Leone.txt,Bacalbasa,Leone,Bacalbasa__Leone,5484,683b8c2fa4bbf2d2c6f3710f3187439fd46c0c3fa96c885d56fff424f3d6e125,False
Bacalbasa_LibertateSiRobie.txt,Bacalbasa,LibertateSiRobie,Bacalbasa__LibertateSiRobie,3815,aea891913f7958e74bd51c295d1d60f06c7bb5a655180f803bc9bf251c205d07,False
Bacalbasa_MareleCapitan.txt,Bacalbasa,MareleCapitan,Bacalbasa__MareleCapitan,1117,edc6a9fe844d5b28fb64a7bdff0b6fdd6ddc63ee84fd5d38caf6575ce3ddedad,False
Bacalbasa_MenageriaRegalaAlexandruLahovary.txt,Bacalbasa,MenageriaRegalaAlexandruLahovary,Bacalbasa__MenageriaRegalaAlexandruLahovary,2571,247fa1350374a4df0525040b335eb8cbda5715a346107b594b7f79157481d0ac,False
Bacalbasa_MenageriaRegalaLascarCatargiu.txt,Bacalbasa,MenageriaRegalaLascarCatargiu,Bacalbasa__MenageriaRegalaLascarCatargiu,3098,c705e108fccbacd32bd058832c9e645f135c51305599d1234604dac0dfdf0d44,False
Bacalbasa_MesajulSiCriza.txt,Bacalbasa,MesajulSiCriza,Bacalbasa__MesajulSiCriza,3890,835982bd129046464ec385ad907e3ca27fa59ce31fa28a9f2bd3674d5284e648,False
Bacalbasa_MititaScuza.txt,Bacalbasa,MititaScuza,Bacalbasa__MititaScuza,1765,5b322db9a87bdb1dd22efa6c7d2904fd2fef056b9da97782b4f928a1d5ce6d9f,False
Bacalbasa_MosTeacaaghiotantulPietei.txt,Bacalbasa,MosTeacaaghiotantulPietei,Bacalbasa__MosTeacaaghiotantulPietei,5747,54a04830609400e98de8abac4365821b04b066b2dc6be546a5a3f6420e753dff,False
Bacalbasa_MosTeacabacalaureatii.txt,Bacalbasa,MosTeacabacalaureatii,Bacalbasa__MosTeacabacalaureatii,2405,7a41ed4f0dd7ff902890e28fdbdabc1118127d52897942aede754b16dc535a46,False
Bacalbasa_MosTeacacheiulDambovitei.txt,Bacalbasa,MosTeacacheiulDambovitei,Bacalbasa__MosTeacacheiulDambovitei,2109,7a061e7679b0b02b6ee8ce0b50f20f9c8c759f7701e048b0a169649e1a616edc,False
Bacalbasa_MosTeacachipiulAlb.txt,Bacalbasa,MosTeacachipiulAlb,Bacalbasa__MosTeacachipiulAlb,2154,912b171589398f57252a97076e66d9385919539e1657b62524cc04c551379598,False
Bacalbasa_MosTeacacineEMosTeaca.txt,Bacalbasa,MosTeacacineEMosTeaca,Bacalbasa__MosTeacacineEMosTeaca,11837,1c62bc6c70e7a5e0743d3b6e33946356b5f74f19b51d33176e49a8063caa83b6,False
Bacalbasa_MosTeacacontrabanda.txt,Bacalbasa,MosTeacacontrabanda,Bacalbasa__MosTeacacontrabanda,2445,74ad6097237b7d06b87892542238fef0706d0c72d4f7ad658554e4648904ae73,False
Bacalbasa_MosTeacacumSeVindecaBoalele.txt,Bacalbasa,MosTeacacumSeVindecaBoalele,Bacalbasa__MosTeacacumSeVindecaBoalele,5378,ced910d8ebccb81ca54f9a6d50ba3bf6ac2bf6cef6507686090ba8339f5ea848,False
Bacalbasa_MosTeacadonColonelPeFrontiera.txt,Bacalbasa,MosTeacadonColonelPeFrontiera,Bacalbasa__MosTeacadonColonelPeFrontiera,1672,cefb4a8967c4dda8945e1f73f2a18db05320f585ef08e10304cabedd800b2692,False
Bacalbasa_MosTeacaepizootia.txt,Bacalbasa,MosTeacaepizootia,Bacalbasa__MosTeacaepizootia,3344,a5cc1af205100eb59514fe4826eee6f3f1563b8b6d6378af8fd02bc38c9b930f,False
Bacalbasa_MosTeacainDobrogea.txt,Bacalbasa,MosTeacainDobrogea,Bacalbasa__MosTeacainDobrogea,2137,bab53d349ced12fbe6670f6772b3ab9650923096b3856bbb0eea5525963d69df,False
Bacalbasa_MosTeacainainteDeInspectie.txt,Bacalbasa,MosTeacainainteDeInspectie,Bacalbasa__MosTeacainainteDeInspectie,2995,cc0ac5c46ae016e31e90c1b7b2dfe94a304d0ddb3300d8c909509055d40977b1,False
Bacalbasa_MosTeacaintreCamarazi.txt,Bacalbasa,MosTeacaintreCamarazi,Bacalbasa__MosTeacaintreCamarazi,2586,d69a4683bb19d2cb7050b50e689f1f357c3015a722af31ed9cb6fbe42b6b2936,False
Bacalbasa_MosTeacalaTeatru.txt,Bacalbasa,MosTeacalaTeatru,Bacalbasa__MosTeacalaTeatru,3703,a02eadae2d2e91faa016772b151a3fe30477f4496dddc71cd7b48ab758648844,False
Bacalbasa_MosTeacaluminaElectrica.txt,Bacalbasa,MosTeacaluminaElectrica,Bacalbasa__MosTeacaluminaElectrica,1767,79ecf9a99c1673ec1da1f0528a2667b471161d353e20fa83911f88780350219c,False
Bacalbasa_MosTeacamosTeacaLa10Mai.txt,Bacalbasa,MosTeacamosTeacaLa10Mai,Bacalbasa__MosTeacamosTeacaLa10Mai,3921,39d209954fb3b42644929d3c3034003e48c84f2fac70456675949c48dcff51b3,False
Bacalbasa_MosTeacamosTeacaLaInundatie.txt,Bacalbasa,MosTeacamosTeacaLaInundatie,Bacalbasa__MosTeacamosTeacaLaInundatie,3097,3624e7dfdc9a668f5e0aaac4bd8b69bf900a38a5c18f752ec046aadf82d2b5b2,False
Bacalbasa_MosTeacamosTeacaPensionar.txt,Bacalbasa,MosTeacamosTeacaPensionar,Bacalbasa__MosTeacamosTeacaPensionar,2532,2335deedd7abf181f79b6f38cd8473f196788f849b6db8d2432a2174eea7fbca,False
Bacalbasa_MosTeacamosTeacaSenator.txt,Bacalbasa,MosTeacamosTeacaSenator,Bacalbasa__MosTeacamosTeacaSenator,2191,7bb0b44eef3fd0a0db17043b6eb863a2ec7460acdf1edfa065fdf4baf1d9ad0c,False
Bacalbasa_MosTeacamosTeacaSiExamenele.txt,Bacalbasa,MosTeacamosTeacaSiExamenele,Bacalbasa__MosTeacamosTeacaSiExamenele,1826,ec54be0fbe21e0e3b666f879b24e065ce082421abc29370287c7fd68d068352b,False
Bacalbasa_MosTeacamosTeacaSiPresa.txt,Bacalbasa,MosTeacamosTeacaSiPresa,Bacalbasa__MosTeacamosTeacaSiPresa,1746,6e4182a43065ecac0c1f7ca711f25e16fff539a5ba4fe01f6fd5af468bc284dd,False
Bacalbasa_MosTeacamosTeacaSiScoala.txt,Bacalbasa,MosTeacamosTeacaSiScoala,Bacalbasa__MosTeacamosTeacaSiScoala,2137,a8271d873f92cf37e53b09bd3553a010d506d8dc99678714ab91ce8eabef8e6f,False
Bacalbasa_MosTeacamosTeacaSpiritist.txt,Bacalbasa,MosTeacamosTeacaSpiritist,Bacalbasa__MosTeacamosTeacaSpiritist,4463,494513178750bc69891be4ca6b8599ef6196970ea2a8bb72fefeb345d6086011,False
Bacalbasa_MosTeacapastele.txt,Bacalbasa,MosTeacapastele,Bacalbasa__MosTeacapastele,3368,43383562fd7d2e2c102210f40da70be0931b5e544520071d55cab387492e7576,False
Bacalbasa_MosTeacaprimulAtac.txt,Bacalbasa,MosTeacaprimulAtac,Bacalbasa__MosTeacaprimulAtac,2498,af34d9423234fe9f472a67d1aa4c61af37f04968896417b84af37ea75a038cc5,False
Bacalbasa_MosTeacarascoalaCarutasilor.txt,Bacalbasa,MosTeacarascoalaCarutasilor,Bacalbasa__MosTeacarascoalaCarutasilor,2198,cde68153ab80f044cad6077f346df755781e48f272e8ffc534b2f00a974b6dad,False
Bacalbasa_MosTeacarecrutii.txt,Bacalbasa,MosTeacarecrutii,Bacalbasa__MosTeacarecrutii,2199,3303fc6157bda976632987445fa4e3820bd689cfbd85acc5d7c5b725fece9a55,False
Bacalbasa_MosTeacareligiaCazona.txt,Bacalbasa,MosTeacareligiaCazona,Bacalbasa__MosTeacareligiaCazona,1729,85068c3c018fdd78d42676c703646c23d264bf30bc7bcdee9b06afa0feb872bc,False
Bacalbasa_MosTeacatelegrafulRegimentului.txt,Bacalbasa,MosTeacatelegrafulRegimentului,Bacalbasa__MosTeacatelegrafulRegimentului,2397,76323e5c6388a263a4efbdc0826b3bb326b012460eb0ab436655619ec04ea992,False
Bacalbasa_MosTeacateorii.txt,Bacalbasa,MosTeacateorii,Bacalbasa__MosTeacateorii,3150,5437e16a8b1a446c26b2d12a33e3ba3aca10e357063f9bef85c1b0e52387d047,False
Bacalbasa_MosTeacaunJurnalCazon.txt,Bacalbasa,MosTeacaunJurnalCazon,Bacalbasa__MosTeacaunJurnalCazon,3017,ecfe8cb7825117e0105c1afd26fd20e7e397eeacb81bab3637867180dc4751cd,False
Bacalbasa_MosTeacaunRondSever.txt,Bacalbasa,MosTeacaunRondSever,Bacalbasa__MosTeacaunRondSever,3539,541da7acc45400c90b4b7ae3bef2eff36002807c662061c49cf0cc26d19d71a3,False
Bacalbasa_MuncaNoastra.txt,Bacalbasa,MuncaNoastra,Bacalbasa__MuncaNoastra,3313,b5e54ed0b4dae5053ee8562dd521ff1d21b6031aa421997e34c5ec79d30b0eca,False
Bacalbasa_NAvemProletari.txt,Bacalbasa,NAvemProletari,Bacalbasa__NAvemProletari,3564,51b1f5fe97abfae13bdc5629f176fbdb718da093e8f5a0592bb9c7c7158c4e59,False
Bacalbasa_NoteSiSchite.txt,Bacalbasa,NoteSiSchite,Bacalbasa__NoteSiSchite,9655,32a7d7cee7d5bad81ebcf39619388950bf01e6ddd7050f0f4074b1796c33f32a,False
Bacalbasa_NouluiNascut.txt,Bacalbasa,NouluiNascut,Bacalbasa__NouluiNascut,3866,6b14a1d8b7f3bbb0b1de8061dbc1992bb17264f69b916dfb2059fff2c2c9d630,False
Bacalbasa_NuntaEnglitereiCuRomania.txt,Bacalbasa,NuntaEnglitereiCuRomania,Bacalbasa__NuntaEnglitereiCuRomania,6225,07a497a96830a3b25bb850ee2bb9dca207daec9490f6afb474cb38c0378a9a45,False
Bacalbasa_OPovesteTrista.txt,Bacalbasa,OPovesteTrista,Bacalbasa__OPovesteTrista,3311,d871e6f031a46d19fa81b3ce466f5c6e2964bcb1d791f049e9ed984b2b256d66,False
Bacalbasa_OVictorie.txt,Bacalbasa,OVictorie,Bacalbasa__OVictorie,3352,8363e6af391c1524436783b193e842ed30124db6b46cba98485861b2d91d2b50,False
Bacalbasa_OameniiLui98.txt,Bacalbasa,OameniiLui98,Bacalbasa__OameniiLui98,3581,df6a0d0d17ff86db1cc0d2535874667d0e539d7da2d67605860678656dd25e3f,False
Bacalbasa_OcultaSiInteligenta.txt,Bacalbasa,OcultaSiInteligenta,Bacalbasa__OcultaSiInteligenta,3509,77cd513a04a9e57a15aa6a0e629393418c1dcabaa6be89747b8822f01d906861,False
Bacalbasa_PapusileMaiestatiiSale.txt,Bacalbasa,PapusileMaiestatiiSale,Bacalbasa__PapusileMaiestatiiSale,3478,9a7b49e8b77241c48ae6677c052e1e7998e9f15969f3b69db7406513d3c4441e,False
Bacalbasa_PaturaCulta.txt,Bacalbasa,PaturaCulta,Bacalbasa__PaturaCulta,7162,0d80fc3811d183570a4b5d08fa765639eae4abe2a1f4ca39de82ade6b0a958ae,False
Bacalbasa_PentruCeLuptamNoiSocialistii.txt,Bacalbasa,PentruCeLuptamNoiSocialistii,Bacalbasa__PentruCeLuptamNoiSocialistii,2235,f3cf1069b176fae5489e72c47c863b4d3f6edaeb9296ca3684f135158c4aa0de,False
Bacalbasa_PentruEminescu.txt,Bacalbasa,PentruEminescu,Bacalbasa__PentruEminescu,1704,fab24c9c68d30f2849ad07fbaa4ce9bab6f34ef52ee95ae2a939684fd8becf3b,False
Bacalbasa_PentruReprezentantiiTarii.txt,Bacalbasa,PentruReprezentantiiTarii,Bacalbasa__PentruReprezentantiiTarii,3232,6aaac849e64d5ecc6842753ca97389836ec583f000b0cb44528b7cb92572578f,False
Bacalbasa_PoetiCantati.txt,Bacalbasa,PoetiCantati,Bacalbasa__PoetiCantati,1044,32d8b15deb18f19a935fad378794b860c14a0a4b6977ccde9d84b1735de68c85,False
Bacalbasa_PolitistiiDinIasi.txt,Bacalbasa,PolitistiiDinIasi,Bacalbasa__PolitistiiDinIasi,2882,bf59e7edbfd0bde4afa427a5991dc79b6e139608b1f67bab444be711b67048af,False
Bacalbasa_PrasilaRegala.txt,Bacalbasa,PrasilaRegala,Bacalbasa__PrasilaRegala,5918,608bcb9d0b0e804d1824bfa048556cf2fc2b6e23bd68e758fa26ba6d041293b9,False
Bacalbasa_PrefataLaDonPaladu.txt,Bacalbasa,PrefataLaDonPaladu,Bacalbasa__PrefataLaDonPaladu,4576,ea12bc3565703394626b2b4a4f167b0a9b78e9a0ed96dc9d26264f0263892dcb,False
Bacalbasa_ProcesulBurgheziei.txt,Bacalbasa,ProcesulBurgheziei,Bacalbasa__ProcesulBurgheziei,4195,f33ca4dfe553cd75c0d556eca133eef8ad1641defccc84ceb0e31ade850c4ca7,False
Bacalbasa_RaspunsulLaMesaj.txt,Bacalbasa,RaspunsulLaMesaj,Bacalbasa__RaspunsulLaMesaj,4170,9b15bcb23f972d2051b1a41c4b41c97c36231d9148a9f3c3fdfd93d31def0c06,False
Bacalbasa_Reflectii.txt,Bacalbasa,Reflectii,Bacalbasa__Reflectii,1554,872765cd96375e18ca9fabe7d079dda69958a2bfd20b1a7d0ed9145767efc933,False
Bacalbasa_Scandal.txt,Bacalbasa,Scandal,Bacalbasa__Scandal,4298,9ed5825b21df793fcc95f975979e21bbb6a87ee844a7aaeaf47a00c4810f913d,False
Bacalbasa_SeDuceReligia.txt,Bacalbasa,SeDuceReligia,Bacalbasa__SeDuceReligia,2172,55197c094f19c969c43fe08ff1700b39d12ecbf3c707520bb116556aac7239bd,False
Bacalbasa_SerbareaDeAziHoriaCloscaCrisan.txt,Bacalbasa,SerbareaDeAziHoriaCloscaCrisan,Bacalbasa__SerbareaDeAziHoriaCloscaCrisan,2644,b846e448c74677c6989e066b78c62a38af2777426f19ba025dce023afee8f5af,False
Bacalbasa_ServitorulRegelui.txt,Bacalbasa,ServitorulRegelui,Bacalbasa__ServitorulRegelui,3505,b5060f3f2ffd4efb0cdeaee5cadb5d541d868660b7cc182ca7c1a0a1f2873e4c,False
Bacalbasa_SfantaFilofteia.txt,Bacalbasa,SfantaFilofteia,Bacalbasa__SfantaFilofteia,6927,e184868eecab459c2881d02a4c5d7cf5b8db80be0608f0b64a8c79da642ba441,False
Bacalbasa_Spanachidi.txt,Bacalbasa,Spanachidi,Bacalbasa__Spanachidi,2207,30484d2c80447dd2bca0894e03454206051d87b33af4e16519b7a3d49c4b7c4e,False
Bacalbasa_Spanachidism.txt,Bacalbasa,Spanachidism,Bacalbasa__Spanachidism,4943,969b85573c407a9edc746dcb9c02a45331da26a91a06ef3e672c9db38593759a,False
Bacalbasa_TaraFericita.txt,Bacalbasa,TaraFericita,Bacalbasa__TaraFericita,2737,48fc5d7926d45f699b2c441ba4dc96d9ac70a492da82d57bc1364df79a1f1af1,False
Bacalbasa_Taranii.txt,Bacalbasa,Taranii,Bacalbasa__Taranii,3148,754cc5fb7b311e405bd5249d2d8faf0d32de877e0fe0a9e5f7d56cef186e8a0d,False
Bacalbasa_TaraniiLaOras.txt,Bacalbasa,TaraniiLaOras,Bacalbasa__TaraniiLaOras,3957,4eceac166a9f160e139ac39d2ec295965a9b9ae708f9c3828e0f302eca426e1e,False
Bacalbasa_TextScrisDeMina.txt,Bacalbasa,TextScrisDeMina,Bacalbasa__TextScrisDeMina,2274,f98f9871f14fa2068fda57451a62ab539f991c3c74e9576e0ca3dcfba3326e3b,False
Bacalbasa_UnulDinMultime.txt,Bacalbasa,UnulDinMultime,Bacalbasa__UnulDinMultime,4407,0966a01ff4f9cf6558f5db4001be306b468755687b0e3eae38205c8c36189414,False
