doc_id,author,title,work_group,char_count,sha256,author_name_in_text_casefold
Bacalbasa_DinViataMilitaramosul.txt,Bacalbasa,DinViataMilitaramosul,Bacalbasa__DinViataMilitaramosul,7133,890d862b9ea6426ce771ee4745dfc8fefd23f5353bef0c2fc2cf23a15907a254,False
Bacalbasa_DinViataMilitaranebunul.txt,Bacalbasa,DinViataMilitaranebunul,Bacalbasa__DinViataMilitaranebunul,10051,038f15a753bdbaa76056d639dbd6c8ebdf6871855f4f7f37837aec725cfa4a6e,False
Bacalbasa_DinViataMilitarapregatiriPentruSurprindere.txt,Bacalbasa,DinViataMilitarapregatiriPentruSurprindere,Bacalbasa__DinViataMilitarapregatiriPentruSurprindere,1442,39ed203b2f4e323116ddec19c6e41e2fc1bf759411892ec900af03420aae8427,False
Bacalbasa_DinViataMilitaraunSergentMajor.txt,Bacalbasa,DinViataMilitaraunSergentMajor,Bacalbasa__DinViataMilitaraunSergentMajor,5442,f51d2bad984b6476ca7c56783b7d469eb72f01e00915dad18a93aba70e92a3ac,False
Bacalbasa_DonMaiorFritz.txt,Bacalbasa,DonMaiorFritz,Bacalbasa__DonMaiorFritz,1070,478f04600db7a461c7bc88bc98811a714b050442f07b515349fc48469ae8b0df,False
Bacalbasa_DupaSerbari.txt,Bacalbasa,DupaSerbari,Bacalbasa__DupaSerbari,5201,725faef428420221cb1929f8acfbe2e9c134b2e77b851346908853143ce74828,False
Bacalbasa_EmblemaRegala.txt,Bacalbasa,EmblemaRegala,Bacalbasa__EmblemaRegala,1287,062556b806544a8e5043c78bc0b001eb702453e1258e625ba75609108e3871f3,False
Bacalbasa_FabricaDeCiocoi.txt,Bacalbasa,FabricaDeCiocoi,Bacalbasa__FabricaDeCiocoi,3828,3ffe788728549d8be32bd9e8cf88fb2a226b34e5d4bdecb8ef0cad7ca64fc03d,False
Bacalbasa_Foametea.txt,Bacalbasa,Foametea,Bacalbasa__Foametea,4760,46ecbe60b37f203151579bd7f25339036cd6a881119d86247f12f1647109e59a,False
Bacalbasa_FunctionariiComerciali.txt,Bacalbasa,FunctionariiComerciali,Bacalbasa__FunctionariiComerciali,6449,2efca6f4bb2862797ceb0926bcfe19cc26f79dc8e055ad165dc0597d0e9a468e,False
Bacalbasa_FurtFaraEfractie.txt,Bacalbasa,FurtFaraEfractie,Bacalbasa__FurtFaraEfractie,3703,a6fde8b6460bec804592d4ec28cc373d1d2f34a2ec4ac53e55d09f17223816f5,False
Bacalbasa_GeografulGobjan.txt,Bacalbasa,GeografulGobjan,Bacalbasa__GeografulGobjan,4544,4c7e39ed43077a35ee46d28b84f28dcbfff2b543376c8cb63e8acb762c0cb6d2,False
Bacalbasa_Gramatica.txt,Bacalbasa,Gramatica,Bacalbasa__Gramatica,4272,3e192c4be8dd6007f9f35caf8d4a0464d476b4d6dbe659ddc086d8a92566bd49,False
Bacalbasa_GrevaAReusit.txt,Bacalbasa,GrevaAReusit,Bacalbasa__GrevaAReusit,4102,ca92641498e835ee82d07e180bf4487da84bd55d7d5c0ca776b3bdadfd00e964,False
Bacalbasa_HoleraMitropolitului.txt,Bacalbasa,HoleraMitropolitului,Bacalbasa__HoleraMitropolitului,2109,1177958489c4797c4dc0f7cb7a800145c6c12f3b4862684cba3dd7ffced05ea8,False
Bacalbasa_ILCaragiale.txt,Bacalbasa,ILCaragiale,Bacalbasa__ILCaragiale,4904,969c35a927005e5434d55d08eb02d8343234a9721d73d25430afacd229bf249f,False
Bacalbasa_ImpotrivaNationalismului.txt,Bacalbasa,ImpotrivaNationalismului,Bacalbasa__ImpotrivaNationalismului,2310,b132a02053525002b5e2f0f16bf12bbfbb87cffdcd821e11d4ba025501eb0d14,False
Bacalbasa_Incepe.txt,Bacalbasa,Incepe,Bacalbasa__Incepe,2401,635be4ead43d4c6a3c7fb1bce3a7e4f9449b4c384675f2f55d6869a5fddae81f,False
Bacalbasa_Instigatorii.txt,Bacalbasa,Instigatorii,Bacalbasa__Instigatorii,4099,71b204e101c7a2fdfeb12b8ec16dd566e5b0b36bb373a8b4bef99fe9d579502b,False
Bacalbasa_Invataminte.txt,Bacalbasa,Invataminte,Bacalbasa__Invataminte,4303,9a1855d63b9b48cff99abeebae434a63b3c56e57cafc982ffc807b36972375b1,False
Bacalbasa_IubireaInPoezie.txt,Bacalbasa,IubireaInPoezie,Bacalbasa__IubireaInPoezie,4541,b0af9f3c5e475236b1fc2eabdc7d338ecd525264cac476aa5a2743fb25f2bc0c,False
Bacalbasa_Justitie.txt,Bacalbasa,Justitie,Bacalbasa__Justitie,2901,091c0a4530c8874c3b89e2497a384ee26673864eef6227da2692fb12dd81ca49,False
Bacalbasa_LaStana.txt,Bacalbasa,LaStana,Bacalbasa__LaStana,1540,3376ec1d48b28da99a3f132e6651e4524f924db9f36f94cec2d722a00519aefe,False
Bacalbasa_LaVacarestiNuLaFilaret.txt,Bacalbasa,LaVacarestiNuLaFilaret,Bacalbasa__LaVacarestiNuLaFilaret,3167,6ac606d08f53830cac574ec522cc0209876a92d9a692bbacf15275d5301b1e34,False
Bacalbasa_Leone.txt,Bacalbasa,Leone,Bacalbasa__Leone,5484,36906715c0a18c1fd1fed6c196824cdc7906da15b9d3a8491ed01355f64d70f7,False
Bacalbasa_LibertateSiRobie.txt,Bacalbasa,LibertateSiRobie,Bacalbasa__LibertateSiRobie,3815,755e2bff9a5c3c80b25ac33cba2884508b8b822cf50eda4b9f6d0134c65e37bb,False
Bacalbasa_MareleCapitan.txt,Bacalbasa,MareleCapitan,Bacalbasa__MareleCapitan,1117,89af8d31e2bb61a3661d02a8b24a97dfd187310737b6c6e4854fcc749022ad6d,False
Bacalbasa_MenageriaRegalaAlexandruLahovary.txt,Bacalbasa,MenageriaRegalaAlexandruLahovary,Bacalbasa__MenageriaRegalaAlexandruLahovary,2571,ee69d9260667e36dd21603d8951aeda344e06736b3f225c2c4dd8ee8e599521a,False
Bacalbasa_MenageriaRegalaLascarCatargiu.txt,Bacalbasa,MenageriaRegalaLascarCatargiu,Bacalbasa__MenageriaRegalaLascarCatargiu,3098,20fd8761dff0eb1df369a67fb300e0771d6c28baafe98cb16105ecf09430de93,False
Bacalbasa_MesajulSiCriza.txt,Bacalbasa,MesajulSiCriza,Bacalbasa__MesajulSiCriza,3890,8ab94b8cf54c40caeaed55e28338d881fd80b1a2873169d2c166163872e1000d,False
Bacalbasa_MititaScuza.txt,Bacalbasa,MititaScuza,Bacalbasa__MititaScuza,1765,64b66fbd17bfc5d0e46deb06c6a04618ed9826403bc3222bb126cf2d939a9fdb,False
Bacalbasa_MosTeacaaghiotantulPietei.txt,Bacalbasa,MosTeacaaghiotantulPietei,Bacalbasa__MosTeacaaghiotantulPietei,5721,55d28dd00c43090879243ff7faf661bf0988f2f8997fec4334dafa7cb5f387b2,False
Bacalbasa_MosTeacabacalaureatii.txt,Bacalbasa,MosTeacabacalaureatii,Bacalbasa__MosTeacabacalaureatii,2367,b3abb47590a396c6810392a6dc4b92b03e04ec7bcb8899bf77700450ecf0b810,False
Bacalbasa_MosTeacacheiulDambovitei.txt,Bacalbasa,MosTeacacheiulDambovitei,Bacalbasa__MosTeacacheiulDambovitei,2105,9a181989f3140c53e4ba78162c2b561affba8f2a626ca6a7a4968e4473c4350f,False
Bacalbasa_MosTeacachipiulAlb.txt,Bacalbasa,MosTeacachipiulAlb,Bacalbasa__MosTeacachipiulAlb,2150,b89b3658c3bc634591228a19a810289076b1fdd87f493c2a444e7372a8f8da7a,False
Bacalbasa_MosTeacacineEMosTeaca.txt,Bacalbasa,MosTeacacineEMosTeaca,Bacalbasa__MosTeacacineEMosTeaca,11811,314550f0ef239c10dfc76ed1036489f542bdf0f9b4d9148c174ffaef42f42124,False
Bacalbasa_MosTeacacontrabanda.txt,Bacalbasa,MosTeacacontrabanda,Bacalbasa__MosTeacacontrabanda,2409,2772d3b331e384f9ecd022d1573266c2ec9929ae1f4e8539d6db3a73f30fd5f4,False
Bacalbasa_MosTeacacumSeVindecaBoalele.txt,Bacalbasa,MosTeacacumSeVindecaBoalele,Bacalbasa__MosTeacacumSeVindecaBoalele,5344,56e25df1e71274462915fabcca28e08de9430a21d223a377b0c55ee31d2e7bc3,False
Bacalbasa_MosTeacadonColonelPeFrontiera.txt,Bacalbasa,MosTeacadonColonelPeFrontiera,Bacalbasa__MosTeacadonColonelPeFrontiera,1668,25014652958fe7ad5f9bf0bbaa5542783b671ee072efb47d646a8abec5d8662c,False
Bacalbasa_MosTeacaepizootia.txt,Bacalbasa,MosTeacaepizootia,Bacalbasa__MosTeacaepizootia,3340,95ce157143bc942e1402d314b3968edac88f9b13bd5fb78a40b248fe355999e7,False
Bacalbasa_MosTeacainDobrogea.txt,Bacalbasa,MosTeacainDobrogea,Bacalbasa__MosTeacainDobrogea,2131,dfa6974b4808ee9d3ce6217d68852fe073b98c0575b90f8ff0a0b22d5e74c758,False
Bacalbasa_MosTeacainainteDeInspectie.txt,Bacalbasa,MosTeacainainteDeInspectie,Bacalbasa__MosTeacainainteDeInspectie,2981,d30651e1a8d1fb9dec883f81fe43c6195a37c4fffa271ea59bd55fcc44d79311,False
Bacalbasa_MosTeacaintreCamarazi.txt,Bacalbasa,MosTeacaintreCamarazi,Bacalbasa__MosTeacaintreCamarazi,2584,70e8ade6d942bc98cb8bf1d2ea80cc284117563c5a47dac66e939e0b8948ace9,False
Bacalbasa_MosTeacalaTeatru.txt,Bacalbasa,MosTeacalaTeatru,Bacalbasa__MosTeacalaTeatru,3701,4269ff03ec43f4f70359d58931f95348edb63f78a1db560535a3d4f1f85519cc,False
Bacalbasa_MosTeacaluminaElectrica.txt,Bacalbasa,MosTeacaluminaElectrica,Bacalbasa__MosTeacaluminaElectrica,1753,166c6ae5cde91355f983298a9056f95694a1081b25b5138b4aabdac1df86aee6,False
Bacalbasa_MosTeacamosTeacaLa10Mai.txt,Bacalbasa,MosTeacamosTeacaLa10Mai,Bacalbasa__MosTeacamosTeacaLa10Mai,3915,22b012297e9cfb5d35f51ceba8625484016fcf846f65d8a778607771dded8858,False
Bacalbasa_MosTeacamosTeacaLaInundatie.txt,Bacalbasa,MosTeacamosTeacaLaInundatie,Bacalbasa__MosTeacamosTeacaLaInundatie,3077,7e5e2b5b8ff00571af3ef74a2c85deafd59c5530091ac414cc081969e762b593,False
Bacalbasa_MosTeacamosTeacaPensionar.txt,Bacalbasa,MosTeacamosTeacaPensionar,Bacalbasa__MosTeacamosTeacaPensionar,2532,91a0c9e634762f884ffb60252c695bf717212e839f8e4471d95f5bb9f1dec6f5,False
Bacalbasa_MosTeacamosTeacaSenator.txt,Bacalbasa,MosTeacamosTeacaSenator,Bacalbasa__MosTeacamosTeacaSenator,2189,7d303983078fcf62200814246712d40db7f960e70a2ed4ef37b0cdd6c2202f5b,False
Bacalbasa_MosTeacamosTeacaSiExamenele.txt,Bacalbasa,MosTeacamosTeacaSiExamenele,Bacalbasa__MosTeacamosTeacaSiExamenele,1824,09107b0aba016c16c589001cbb2b3503e6f3f18d3b59a84a76e7255aae70c201,False
Bacalbasa_MosTeacamosTeacaSiPresa.txt,Bacalbasa,MosTeacamosTeacaSiPresa,Bacalbasa__MosTeacamosTeacaSiPresa,1736,5df03996ffb6ba0ef6978ff6733e6d96c62120b05dc0bd0ea880a4474661795f,False
Bacalbasa_MosTeacamosTeacaSiScoala.txt,Bacalbasa,MosTeacamosTeacaSiScoala,Bacalbasa__MosTeacamosTeacaSiScoala,2127,ff0d667a6558576c7c856790c6cc0ed959ed2bb86a44375e444dd4d915ca938a,False
Bacalbasa_MosTeacamosTeacaSpiritist.txt,Bacalbasa,MosTeacamosTeacaSpiritist,Bacalbasa__MosTeacamosTeacaSpiritist,4459,2b8162dd94e03f78e1a4d4a790fba597cb860100e660166edceda864537faed3,False
Bacalbasa_MosTeacapastele.txt,Bacalbasa,MosTeacapastele,Bacalbasa__MosTeacapastele,3350,c368e4d5d983f688c8be6c4751a0d9a3769558ac6b0453ca292d1282995c5cad,False
Bacalbasa_MosTeacaprimulAtac.txt,Bacalbasa,MosTeacaprimulAtac,Bacalbasa__MosTeacaprimulAtac,2496,35bb3c4a3db0ff9fe6c6c96370e695b76c56e15f5506cb9f5d9f906ce6102ec0,False
Bacalbasa_MosTeacarascoalaCarutasilor.txt,Bacalbasa,MosTeacarascoalaCarutasilor,Bacalbasa__MosTeacarascoalaCarutasilor,2194,a70ac1a4e935a5b68958745a8e6a18b4e5b19bdf4a6d554265766f7523377350,False
Bacalbasa_MosTeacarecrutii.txt,Bacalbasa,MosTeacarecrutii,Bacalbasa__MosTeacarecrutii,2153,d90db57480d575ea311711aa4434aafabafded89b9502690b78b162cb51254d5,False
Bacalbasa_MosTeacareligiaCazona.txt,Bacalbasa,MosTeacareligiaCazona,Bacalbasa__MosTeacareligiaCazona,1729,a6adf300a39ac3e588a82003afe898a1b69a30697eaad1023977411ccdb1d0ab,False
Bacalbasa_MosTeacatelegrafulRegimentului.txt,Bacalbasa,MosTeacatelegrafulRegimentului,Bacalbasa__MosTeacatelegrafulRegimentului,2375,5eecd1b8816205a8a2089154f8a8feb22908b51521f6cb93ce729a1fbc8ddf48,False
Bacalbasa_MosTeacateorii.txt,Bacalbasa,MosTeacateorii,Bacalbasa__MosTeacateorii,3128,c4d9e1767a3b2ee708c1be554a55cfdcff2fd8a79584666e04e670f10b7587ff,False
Bacalbasa_MosTeacaunJurnalCazon.txt,Bacalbasa,MosTeacaunJurnalCazon,Bacalbasa__MosTeacaunJurnalCazon,2993,2b90eb6d5dd1e45c994e62e5b196d19f719f4a2d71dcf83f45a4eede52091253,False
Bacalbasa_MosTeacaunRondSever.txt,Bacalbasa,MosTeacaunRondSever,Bacalbasa__MosTeacaunRondSever,3529,5a3a298f45bfa64ba2eb018ae0485c3cc23d0261f19803a587205761601f3e6a,False
Bacalbasa_MuncaNoastra.txt,Bacalbasa,MuncaNoastra,Bacalbasa__MuncaNoastra,3313,b5e54ed0b4dae5053ee8562dd521ff1d21b6031aa421997e34c5ec79d30b0eca,False
Bacalbasa_NAvemProletari.txt,Bacalbasa,NAvemProletari,Bacalbasa__NAvemProletari,3564,cc57f71d3222207afa813b493642d68638882d6295ee7762c9bfc6f84f106296,False
Bacalbasa_NoteSiSchite.txt,Bacalbasa,NoteSiSchite,Bacalbasa__NoteSiSchite,9641,a732e6c9c7c62794d363e5a7159355b0a814deccd066bac56304172b6e9166f0,False
Bacalbasa_NouluiNascut.txt,Bacalbasa,NouluiNascut,Bacalbasa__NouluiNascut,3866,da8bc2643fed7ea9f247523ed7b3a142abcec5e8328f19f35698db27d7383f5b,False
Bacalbasa_NuntaEnglitereiCuRomania.txt,Bacalbasa,NuntaEnglitereiCuRomania,Bacalbasa__NuntaEnglitereiCuRomania,6225,484be9ea874d57be40f9ab6253802860eaac9ea2ecf2a1656cceee66afff956b,False
Bacalbasa_OPovesteTrista.txt,Bacalbasa,OPovesteTrista,Bacalbasa__OPovesteTrista,3311,a108fcd8b27dbe51e23009227ae7d18788528f3c6e444e254d23e3d75c2734d3,False
Bacalbasa_OVictorie.txt,Bacalbasa,OVictorie,Bacalbasa__OVictorie,3352,89c310088d299c9ddaa64feec45efb33a881c34f9bd9750f49a1c50c351b548f,False
Bacalbasa_OameniiLui98.txt,Bacalbasa,OameniiLui98,Bacalbasa__OameniiLui98,3581,4d941de7571488379c4be8af5e9eb41f6654ce28a0df537da6a4dd88703cb92f,False
Bacalbasa_OcultaSiInteligenta.txt,Bacalbasa,OcultaSiInteligenta,Bacalbasa__OcultaSiInteligenta,3509,7a791a34f0d002df82e48d8a27b741b0a70a672366d2b2ef8ea36502e594734a,False
Bacalbasa_PapusileMaiestatiiSale.txt,Bacalbasa,PapusileMaiestatiiSale,Bacalbasa__PapusileMaiestatiiSale,3478,cca2bbf6957bc155f8b24484b6c91c35cf87b4412124af827b53a9ae83074c79,False
Bacalbasa_PaturaCulta.txt,Bacalbasa,PaturaCulta,Bacalbasa__PaturaCulta,7162,af754ec5611a4779ed4af11b0a072d1ee4fda730b7414a2978493db22d4338ba,False
Bacalbasa_PentruCeLuptamNoiSocialistii.txt,Bacalbasa,PentruCeLuptamNoiSocialistii,Bacalbasa__PentruCeLuptamNoiSocialistii,2235,be9a34b35fb74ec25fd0af87daaebb38876223bdc5b111379c3a5860731ceab7,False
Bacalbasa_PentruEminescu.txt,Bacalbasa,PentruEminescu,Bacalbasa__PentruEminescu,1702,8632c54e4ee8f60292271dc855ca63cd349e4eab4097a6cef25b8ca5c0599762,False
Bacalbasa_PentruReprezentantiiTarii.txt,Bacalbasa,PentruReprezentantiiTarii,Bacalbasa__PentruReprezentantiiTarii,3232,bf68a92144be625fce2e12cb38dcd739b3f3dad204e5380deb56e08e3a6fa812,False
Bacalbasa_PoetiCantati.txt,Bacalbasa,PoetiCantati,Bacalbasa__PoetiCantati,1042,e49c05c514ad229ba5ff0ff4a375310897c0d1a1de0bb18505159d0dd5888648,False
Bacalbasa_PolitistiiDinIasi.txt,Bacalbasa,PolitistiiDinIasi,Bacalbasa__PolitistiiDinIasi,2882,4e95aae7ad68419d4fa61acdf692af880e0d20609de0d174216389a1c7cf46f3,False
Bacalbasa_PrasilaRegala.txt,Bacalbasa,PrasilaRegala,Bacalbasa__PrasilaRegala,5918,bcc4b09cb7c2017ae9c6c4bfc9c06ec79efd663ac710f1bb9aedef4746d7203e,False
Bacalbasa_PrefataLaDonPaladu.txt,Bacalbasa,PrefataLaDonPaladu,Bacalbasa__PrefataLaDonPaladu,4576,d18d3a58627d688b62406c0e6171b91b7b431713f0f39b37ac242a23943b88f4,False
Bacalbasa_ProcesulBurgheziei.txt,Bacalbasa,ProcesulBurgheziei,Bacalbasa__ProcesulBurgheziei,4195,873174787b4096b8081bfea4d75b4b6f32285fbd5db04a1eac49e5db2ce8a0bc,False
Bacalbasa_RaspunsulLaMesaj.txt,Bacalbasa,RaspunsulLaMesaj,Bacalbasa__RaspunsulLaMesaj,4170,0b1d478df6c5dbdea0b48e6fc4056e44f179623f11fca13c6f3b34fe508b1954,False
Bacalbasa_Reflectii.txt,Bacalbasa,Reflectii,Bacalbasa__Reflectii,1554,98b132f4aeb38a72ddeddfa09d1a296365a1739b7c51a9eeb35613499ac71854,False
Bacalbasa_Scandal.txt,Bacalbasa,Scandal,Bacalbasa__Scandal,4298,15c4d3da30da1f486a454618240295f4f950cb0d50301e4e41bd751c4e79c561,False
Bacalbasa_SeDuceReligia.txt,Bacalbasa,SeDuceReligia,Bacalbasa__SeDuceReligia,2172,55197c094f19c969c43fe08ff1700b39d12ecbf3c707520bb116556aac7239bd,False
Bacalbasa_SerbareaDeAziHoriaCloscaCrisan.txt,Bacalbasa,SerbareaDeAziHoriaCloscaCrisan,Bacalbasa__SerbareaDeAziHoriaCloscaCrisan,2644,b846e448c74677c6989e066b78c62a38af2777426f19ba025dce023afee8f5af,False
Bacalbasa_ServitorulRegelui.txt,Bacalbasa,ServitorulRegelui,Bacalbasa__ServitorulRegelui,3491,b29cfc636da109d2b8eb03bd50dc2906f47e45947f4d643d402e1bf854088123,False
Bacalbasa_SfantaFilofteia.txt,Bacalbasa,SfantaFilofteia,Bacalbasa__SfantaFilofteia,6919,a0ef1616f49de25826b3ff5e7b733984ba4722e276d77562f44fe73719e69c42,False
Bacalbasa_Spanachidi.txt,Bacalbasa,Spanachidi,Bacalbasa__Spanachidi,2207,3a03503f6346eeb50c24ddf685c8f1367e2c164220039d064164dcfc78c1668b,False
Bacalbasa_Spanachidism.txt,Bacalbasa,Spanachidism,Bacalbasa__Spanachidism,4943,96aa2fd0286ebe33f5a812b14f6050c5c9029541f6f2461e55381e90823d2033,False
Bacalbasa_TaraFericita.txt,Bacalbasa,TaraFericita,Bacalbasa__TaraFericita,2721,029ed3d212576a6f5bf2e763da0c68173ddfb03c8d8a66f851cd54d5c107c2a1,False
Bacalbasa_Taranii.txt,Bacalbasa,Taranii,Bacalbasa__Taranii,3148,45ca3fe474d7bf4ced3c955aee7aabdc85e77cdd5954d85f8f675e2e8378fe98,False
Bacalbasa_TaraniiLaOras.txt,Bacalbasa,TaraniiLaOras,Bacalbasa__TaraniiLaOras,3957,fe7ebd6317da9e5c871a513c27da23669ab5b25a415d0311cc1747f29538d725,False
Bacalbasa_TextScrisDeMina.txt,Bacalbasa,TextScrisDeMina,Bacalbasa__TextScrisDeMina,2274,c66b05d3ed80c2f31e25cc1cc66561e070f334f2fd347c32483518e173913709,False
Bacalbasa_UnulDinMultime.txt,Bacalbasa,UnulDinMultime,Bacalbasa__UnulDinMultime,4407,64f633f5f1471e89b89810eeb5353f9b23708f2311b73b583ce5c436901d2d39,False
